center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,15.0,,388,388,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8020447079907171,None,None,,,,,,,,,,,0,388,388,34,741.8167699589976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.8074097500066,741.8167699589976,743.0507866250118,743.0507866250118,743.0507866250118,743.1234219589969,743.1234219589969,743.1234219589969,743.6215813340095,z,1.8020447079907171,None,743.6217195420177,743.6217724590097,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,389,389,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9859357079840265,None,None,,,,,,,,,,,0,389,389,215,743.6330794169917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.6240979589929,743.6330794169917,744.1183176250197,744.1183176250197,744.1183176250197,744.1903170000005,744.1903170000005,744.1903170000005,744.6215910000028,period,0.9859357079840265,None,744.6217467919923,744.6218029590091,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,-15.0,,390,390,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.187245332985185,None,None,,,,,,,,,,,0,390,390,343,744.6337668340129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.6245405840164,744.6337668340129,745.1183644590201,745.1183644590201,745.1183644590201,745.1914333750028,745.1914333750028,745.1914333750028,745.8275952920085,period,1.187245332985185,None,745.8277283750067,745.8277799999923,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,391,391,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.2242953749955632,None,None,,,,,,,,,,,0,391,391,17,745.8385934590187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.830116208992,745.8385934590187,746.5770275840187,746.5770275840187,746.5770275840187,746.6522778749932,746.6522778749932,746.6522778749932,747.0719770840078,z,1.2242953749955632,None,747.0721171250043,747.0721712090017,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,392,392,0,,,,,0,100,,,,,c+0,noss,1.0,z,1.5861231249873526,None,None,,,,,,,,,,,0,392,392,612,747.0839959169971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.0747717920167,747.0839959169971,748.0779926670075,748.0779926670075,748.0779926670075,748.15233833401,748.15233833401,748.15233833401,748.6816723750089,z,1.5861231249873526,None,748.6817757920071,748.6818164169963,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,15.0,,393,393,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.2691354580165353,None,None,,,,,,,,,,,0,393,393,55,748.6881882919988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.683804291999,748.6881882919988,749.4281318339927,749.4281318339927,749.4281318339927,749.5023202919983,749.5023202919983,749.5023202919983,749.95997020902,z,1.2691354580165353,None,749.9600710000086,749.9601123339962,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,394,394,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.5280045419931412,None,None,,,,,,,,,,,0,394,394,475,749.9707983749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.9620282500109,749.9707983749977,750.7117817090184,750.7117817090184,750.7117817090184,750.7858584999922,750.7858584999922,750.7858584999922,751.5052352920175,period,1.5280045419931412,None,751.5053998340154,751.505451917008,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,395,395,0,,,,,100,0,,,,,c+2,negs,0.5,period,0.9603710419905838,None,None,,,,,,,,,,,0,395,395,467,751.5179097090149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.5087537920044,751.5179097090149,752.0010314169922,752.0010314169922,752.0010314169922,752.0736743340094,752.0736743340094,752.0736743340094,752.4879571250058,period,0.9603710419905838,None,752.488089334016,752.4881416670105,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,396,396,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.0871800830063876,None,None,,,,,,,,,,,0,396,396,87,752.499481375009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.4906640840054,752.499481375009,752.9853165420063,752.9853165420063,752.9853165420063,753.057917291997,753.057917291997,753.057917291997,753.5982578750118,z,1.0871800830063876,None,753.5983626669913,753.5984032920096,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,397,397,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.6261722919880413,None,None,,,,,,,,,,,0,397,397,576,753.60507637501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.6003177090024,753.60507637501,754.5944383750029,754.5944383750029,754.5944383750029,754.6691595840093,754.6691595840093,754.6691595840093,755.2380521669984,z,1.6261722919880413,None,755.238171584002,755.238222792017,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,398,398,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.4206987909856252,None,None,,,,,,,,,,,0,398,398,222,755.2489495839982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.2402187090192,755.2489495839982,755.9853525420185,755.9853525420185,755.9853525420185,756.0572854590137,756.0572854590137,756.0572854590137,756.6722647499992,period,1.4206987909856252,None,756.6724037090025,756.6724564169999,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,399,399,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.1876140419917647,None,None,,,,,,,,,,,0,399,399,477,756.6839846250077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.6750014999998,756.6839846250077,757.4187203750189,757.4187203750189,757.4187203750189,757.4910076670058,757.4910076670058,757.4910076670058,757.8779777089949,period,1.1876140419917647,None,757.8781282500131,757.8781846670026,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,400,400,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.7228059580083936,None,None,,,,,,,,,,,0,400,400,500,757.889437417005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.8812070419954,757.889437417005,759.129010625009,759.129010625009,759.129010625009,759.202712333994,759.202712333994,759.202712333994,759.6223227500159,period,1.7228059580083936,None,759.622466959001,759.6225286670087,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,401,401,0,,,,,100,0,,,,,c-2,negs,0.5,z,1.225286207976751,None,None,,,,,,,,,,,0,401,401,381,759.6334539999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.6248169169994,759.6334539999953,760.1183547500113,760.1183547500113,760.1183547500113,760.1907643750019,760.1907643750019,760.1907643750019,760.8617309170077,z,1.225286207976751,None,760.8618592919956,760.8619106670085,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,402,402,0,,,,,0,100,,,,,c-2,noss,1.25,z,1.7472697089833673,None,None,,,,,,,,,,,0,402,402,587,760.8722631249984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.8639520420111,760.8722631249984,762.111933334003,762.111933334003,762.111933334003,762.1919883750088,762.1919883750088,762.1919883750088,762.6220974170137,z,1.7472697089833673,None,762.6222599169996,762.6223162090173,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,403,403,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.5518344590091147,None,None,,,,,,,,,,,0,403,403,575,762.6343309170043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.6251418750035,762.6343309170043,763.6190097920189,763.6190097920189,763.6190097920189,763.690773084003,763.690773084003,763.690773084003,764.1888017090096,z,1.5518344590091147,None,764.1890284999972,764.1891141250089,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,404,404,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.7703842080081813,None,None,,,,,,,,,,,0,404,404,39,764.2004847500066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.1915757920069,764.2004847500066,765.4356608340167,765.4356608340167,765.4356608340167,765.5080622090027,765.5080622090027,765.5080622090027,765.9772973340005,z,1.7703842080081813,None,765.9774183340196,765.977468875004,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,405,405,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.7252329580078367,None,None,,,,,,,,,,,0,405,405,194,765.9886230420088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.9796572920168,765.9886230420088,766.9783443339984,766.9783443339984,766.9783443339984,767.0529726670065,767.0529726670065,767.0529726670065,767.7218098750163,period,1.7252329580078367,None,767.7219307500054,767.7219805420027,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,406,406,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.433714125014376,None,None,,,,,,,,,,,0,406,406,240,767.7327234590193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.7240892090194,767.7327234590193,768.7190780840174,768.7190780840174,768.7190780840174,768.7916050000058,768.7916050000058,768.7916050000058,769.1719625419937,period,1.433714125014376,None,769.1720699169964,769.1721119169961,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,407,407,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.4403606670093723,None,None,,,,,,,,,,,0,407,407,322,769.1828742090147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.1740790840122,769.1828742090147,770.1681794589967,770.1681794589967,770.1681794589967,770.2409315420082,770.2409315420082,770.2409315420082,770.6281621670059,z,1.4403606670093723,None,770.6282794589933,770.6283487920009,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,-15.0,,408,408,0,,,,,100,0,,,,,c+0,negs,1.0,z,1.6253645419783425,None,None,,,,,,,,,,,0,408,408,448,770.6389587089943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.6303309590148,770.6389587089943,771.6288243340096,771.6288243340096,771.6288243340096,771.703201708995,771.703201708995,771.703201708995,772.2727787500189,z,1.6253645419783425,None,772.2729217089945,772.2729791250022,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,0.0,,409,409,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.777067832998,None,None,,,,,,,,,,,0,409,409,704,772.2842595420079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.2752882920031,772.2842595420079,773.5193568340037,773.5193568340037,773.5193568340037,773.591214834014,773.591214834014,773.591214834014,774.0721302920138,period,1.777067832998,None,774.0722880419926,774.0723460000008,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,0.0,,410,410,0,,,,,0,100,,,,,c+4,noss,0.5,period,0.9776431669888552,None,None,,,,,,,,,,,0,410,410,680,774.0844895839982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0754840000009,774.0844895839982,774.5693737920083,774.5693737920083,774.5693737920083,774.6415590420074,774.6415590420074,774.6415590420074,775.0723061250173,period,0.9776431669888552,None,775.0724601249967,775.0726300840033,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,411,411,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.470542374998331,None,None,,,,,,,,,,,0,411,411,393,775.0841300839966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0752072500181,775.0841300839966,775.8193395420094,775.8193395420094,775.8193395420094,775.8923768750101,775.8923768750101,775.8923768750101,776.5607741250133,period,1.470542374998331,None,776.5608730840031,776.5609173749981,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,412,412,0,,,,,0,100,,,,,c+0,noss,1.25,period,1.8414607919985428,None,None,,,,,,,,,,,0,412,412,628,776.571950292011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.5628731250181,776.571950292011,777.8118633340055,777.8118633340055,777.8118633340055,777.8867058340111,777.8867058340111,777.8867058340111,778.4222885000054,period,1.8414607919985428,None,778.4224228340026,778.4224739590136,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,413,413,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.2600410410086624,None,None,,,,,,,,,,,0,413,413,559,778.4335702499957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.42485983402,778.4335702499957,779.1697119589953,779.1697119589953,779.1697119589953,779.2418372920074,779.2418372920074,779.2418372920074,779.7054644169984,z,1.2600410410086624,None,779.705586541997,779.7056368339981,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,414,414,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.3769151250016876,None,None,,,,,,,,,,,0,414,414,224,779.7164324590121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.7076605000184,779.7164324590121,780.4528349169996,780.4528349169996,780.4528349169996,780.5249137500068,780.5249137500068,780.5249137500068,781.096388334001,period,1.3769151250016876,None,781.0965443339956,781.0966104590043,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,415,415,0,,,,,100,0,,,,,c-2,negs,0.5,z,1.180217207991518,None,None,,,,,,,,,,,0,415,415,385,781.1068013750191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0987776670081,781.1068013750191,781.5954155840154,781.5954155840154,781.5954155840154,781.6701555420004,781.6701555420004,781.6701555420004,782.2901427920151,z,1.180217207991518,None,782.2902844170167,782.2903370840068,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,416,416,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.2729322079976555,None,None,,,,,,,,,,,0,416,416,483,782.3021336669917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.2929772089992,782.3021336669917,783.035381084017,783.035381084017,783.035381084017,783.1085712090135,783.1085712090135,783.1085712090135,783.5776980420051,period,1.2729322079976555,None,783.5778212090081,783.5778722499963,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,417,417,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.735306499991566,None,None,,,,,,,,,,,0,417,417,660,783.5888190419937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.5798872089945,783.5888190419937,784.5788429169916,784.5788429169916,784.5788429169916,784.6533840839984,784.6533840839984,784.6533840839984,785.3277907090087,period,1.735306499991566,None,785.3278917919961,785.327931250009,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,418,418,0,,,,,0,100,,,,,c+2,noss,0.5,period,0.9925610829959624,None,None,,,,,,,,,,,0,418,418,633,785.3390394170128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.3298609589983,785.3390394170128,785.830019459012,785.830019459012,785.830019459012,785.9036632089992,785.9036632089992,785.9036632089992,786.3391907500045,period,0.9925610829959624,None,786.3393197499972,786.3393707089999,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,419,419,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.5775279160006903,None,None,,,,,,,,,,,0,419,419,279,786.3502398749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.3413348750037,786.3502398749988,787.3365470000135,787.3365470000135,787.3365470000135,787.4087328340102,787.4087328340102,787.4087328340102,787.9393405840092,z,1.5775279160006903,None,787.9394994169998,787.9395496250072,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,15.0,,420,420,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.2159717920003459,None,None,,,,,,,,,,,0,420,420,54,787.9516268339939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.9424573339929,787.9516268339939,788.6865127920173,788.6865127920173,788.6865127920173,788.7586259590171,788.7586259590171,788.7586259590171,789.1728107499948,z,1.2159717920003459,None,789.1729151670006,789.1729549590091,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,-15.0,,421,421,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.1536900000064634,None,None,,,,,,,,,,,0,421,421,437,789.1838690419972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.1748792500002,789.1838690419972,789.9199959590042,789.9199959590042,789.9199959590042,789.9917336670042,789.9917336670042,789.9917336670042,790.3407537919993,period,1.1536900000064634,None,790.3409073750081,790.3409589170187,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,0.0,,422,422,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.7521772920154035,None,None,,,,,,,,,,,0,422,422,707,790.3524818340084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.3435326250037,790.3524818340084,791.5865654590016,791.5865654590016,791.5865654590016,791.6585047499975,791.6585047499975,791.6585047499975,792.1161172499997,period,1.7521772920154035,None,792.1162256670068,792.1162721250148,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,423,423,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.7997586250130553,None,None,,,,,,,,,,,0,423,423,118,792.1228916250111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.1182159169985,792.1228916250111,793.3626539169927,793.3626539169927,793.3626539169927,793.4373525000119,793.4373525000119,793.4373525000119,793.9283707920113,z,1.7997586250130553,None,793.928492875013,793.9285450000025,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,424,424,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.0828393750125542,None,None,,,,,,,,,,,0,424,424,638,793.939678166993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.9307622920023,793.939678166993,794.4296054590086,794.4296054590086,794.4296054590086,794.5099535839981,794.5099535839981,794.5099535839981,795.0283010840067,period,1.0828393750125542,None,795.028426542005,795.0284795000043,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,425,425,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.1222589170210995,None,None,,,,,,,,,,,0,425,425,303,795.0394560839923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.0306144170172,795.0394560839923,795.5293754590093,795.5293754590093,795.5293754590093,795.6038259589986,795.6038259589986,795.6038259589986,796.1728615839966,z,1.1222589170210995,None,796.1729815000144,796.1730315420136,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,426,426,0,,,,,0,100,,,,,c+0,noss,0.5,z,0.9865903329919092,None,None,,,,,,,,,,,0,426,426,591,796.1841465840116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.1753494589939,796.1841465840116,796.6701694590156,796.6701694590156,796.6701694590156,796.7424185840064,796.7424185840064,796.7424185840064,797.1737474590191,z,0.9865903329919092,None,797.1738866250089,797.1739402920066,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
