center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,434.8408872919972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,69,up,0.5,-0.5,-0.5,,434.8336053750245,434.8408872919972,435.3289230830269,435.3289230830269,435.4029064170318,435.4029064170318,435.4029064170318,436.1655275829835,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,436.1738573749899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,70,down,0.5,1.0,1.0,30,436.1667016670108,436.1738573749899,436.6622465419932,436.6622465419932,436.73630204203073,436.73630204203073,436.73630204203073,437.46311033301754,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,437.46844783303095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,71,up,0.5,-2.5,-2.5,-30,437.46412945800694,437.46844783303095,437.95529150002403,437.95529150002403,438.03033283300465,438.03033283300465,438.03644225001335,438.60721933300374,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,438.6128947500256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,72,up,0.5,1.5,1.5,30,438.60833491699304,438.6128947500256,439.10541079199174,439.10541079199174,439.18039570801193,439.18039570801193,439.18039570801193,439.66603700001724,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,439.67461645801086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,73,up,0.5,0.0,0.0,,439.6674501670059,439.67461645801086,440.16223962500226,440.16223962500226,440.23667750001187,440.23667750001187,440.23667750001187,440.87140487501165,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,440.87994916702155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,74,down,0.5,1.5,1.5,30,440.8724679580191,440.87994916702155,441.36301758303307,441.36301758303307,441.43590566702187,441.43590566702187,441.447083749983,442.0215946250246,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,442.02981204201933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,75,up,0.5,-0.5,-0.5,,442.02265870798146,442.02981204201933,442.5224065000075,442.5224065000075,442.5970038329833,442.5970038329833,442.5970038329833,443.8046717920224,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,443.81301787501434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,76,up,0.5,-2.0,-2.0,-30,443.80612554203253,443.81301787501434,444.305709999986,444.305709999986,444.38027958298335,444.38027958298335,444.38027958298335,445.21403570799157,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,445.21933325001737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,77,up,0.5,-2.0,-2.0,-30,445.21456408302765,445.21933325001737,445.7054549580207,445.7054549580207,445.78032970800996,445.78032970800996,445.7867903750157,446.4247045000084,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,446.4465909579885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,78,down,0.5,-0.5,-0.5,,446.42584354197606,446.4465909579885,446.92189516697545,446.92189516697545,446.9971769999829,446.9971769999829,447.00288045802154,447.69906404201174,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,447.7072798750014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,79,down,0.5,-1.0,-1.0,,447.7001937919995,447.7072798750014,448.19554791698465,448.19554791698465,448.2702679579961,448.2702679579961,448.2702679579961,448.99880620802287,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,449.0069145000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,80,down,0.5,-2.5,-2.5,-30,448.99989762500627,449.0069145000307,449.4967786250054,449.4967786250054,449.5690089580021,449.5690089580021,449.5690089580021,450.13592083298136,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,450.14550045802025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,81,down,0.5,1.0,1.0,30,450.1363925830228,450.14550045802025,450.62883170798887,450.62883170798887,450.7024695830187,450.7024695830187,450.71370695799123,451.3988875420182,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,451.4078548750258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,82,up,0.5,2.0,2.0,30,451.40052179200575,451.4078548750258,451.89557766699,451.89557766699,451.9696969999932,451.9696969999932,451.9696969999932,452.6325546670123,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,452.641419416992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,83,down,0.5,-2.5,-2.5,-30,452.63409008301096,452.641419416992,453.1288145420258,453.1288145420258,453.20258479198674,453.20258479198674,453.20258479198674,453.85498029203154,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,453.8633784580161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,84,up,0.5,1.5,1.5,30,453.8560975419823,453.8633784580161,454.3562281249906,454.3562281249906,454.43029029201716,454.43029029201716,454.43029029201716,454.99894666700857,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,455.0072307080263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,85,up,0.5,-2.0,-2.0,-30,455.00015445798635,455.0072307080263,455.4955720420112,455.4955720420112,455.56964579201303,455.56964579201303,455.56964579201303,456.13247787498403,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,456.1414129170007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,86,down,0.5,1.5,1.5,30,456.1341445000144,456.1414129170007,456.6299313749769,456.6299313749769,456.70241816702764,456.70241816702764,456.70241816702764,457.18824591703014,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,457.1968632080243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,87,up,0.5,-0.5,-0.5,,457.1894432079862,457.1968632080243,457.6887568330276,457.6887568330276,457.763369332999,457.763369332999,457.763369332999,458.51493629202014,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,458.523066291993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,88,up,0.5,-2.0,-2.0,-30,458.51597829198,458.523066291993,459.0122177079902,459.0122177079902,459.08672337501775,459.08672337501775,459.08672337501775,459.6522228749818,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,459.66220041702036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,89,up,0.5,0.0,0.0,,459.65326599997934,459.66220041702036,460.146515875007,460.146515875007,460.2169291669852,460.2169291669852,460.2293513750192,460.7818014170043,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,460.79013079201104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,90,down,0.5,1.0,1.0,30,460.7829593329807,460.79013079201104,461.27888966700993,461.27888966700993,461.3536201249808,461.3536201249808,461.3536201249808,461.8557911249809,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,461.8655279999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,91,down,0.5,-0.5,-0.5,,461.8574721670011,461.8655279999948,462.3555979169905,462.3555979169905,462.43489400000544,462.43489400000544,462.43489400000544,463.12170404201606,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,463.14630870800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,92,down,0.5,-2.5,-2.5,-30,463.12298649997683,463.14630870800465,463.6213106249925,463.6213106249925,463.697098249977,463.697098249977,463.697098249977,464.37138187501114,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,464.3796997499885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,93,up,0.5,-1.5,-1.5,-30,464.3724519580137,464.3796997499885,464.8710206670221,464.8710206670221,464.9464670420275,464.9464670420275,464.9464670420275,465.58143279200885,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,465.5895586250117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,94,down,0.5,-1.0,-1.0,,465.5825133330072,465.5895586250117,466.0793072080123,466.0793072080123,466.15298520802753,466.15298520802753,466.15298520802753,466.948343541997,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,466.95649695798056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,95,down,0.5,1.0,1.0,30,466.9493950420292,466.95649695798056,467.4465911249863,467.4465911249863,467.5195685829967,467.5195685829967,467.5195685829967,468.0631389170303,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,468.06835150002735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,96,up,0.5,-1.0,-1.0,-30,468.06414829200367,468.06835150002735,468.5551743329852,468.5551743329852,468.6306199579849,468.6306199579849,468.63708091701847,469.06508570798906,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,469.072328292008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,97,up,0.5,1.5,1.5,30,469.0660342919873,469.072328292008,469.5629559169756,469.5629559169756,469.6360964170308,469.6360964170308,469.6360964170308,470.3186669169809,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,470.32966229203157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,98,up,0.5,1.5,1.5,30,470.319549250009,470.32966229203157,470.81223454198334,470.81223454198334,470.88528624997707,470.88528624997707,470.8965844580089,471.36501900001895,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,471.3721567079774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,99,down,0.5,-1.0,-1.0,,471.36604291701224,471.3721567079774,471.8632705829805,471.8632705829805,471.9349622920272,471.9349622920272,471.9349622920272,472.48782962502446,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,472.49638700002106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,100,up,0.5,-0.5,-0.5,,472.48893070803024,472.49638700002106,472.98771020799177,472.98771020799177,473.06302062497707,473.06302062497707,473.06302062497707,473.6370309580234,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,473.6457658750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,101,up,0.5,-2.0,-2.0,-30,473.63814837503014,473.6457658750005,474.13817408302566,474.13817408302566,474.2135356250219,474.2135356250219,474.2135356250219,475.01556416699896,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,475.02423087501666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,102,down,0.5,-1.5,-1.5,-30,475.0168934169924,475.02423087501666,475.5133478749776,475.5133478749776,475.58501016697846,475.58501016697846,475.58501016697846,476.2819620000082,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,476.29062275000615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,103,down,0.5,1.0,1.0,30,476.2832555419882,476.29062275000615,476.77980100002605,476.77980100002605,476.8517042500316,476.8517042500316,476.8517042500316,477.76317762502003,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,477.76816541701555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,104,up,0.5,2.0,2.0,30,477.7642566250288,477.76816541701555,478.25494337501004,478.25494337501004,478.329876874981,478.329876874981,478.33499129198026,478.8483409580076,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,478.8564774999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,105,up,0.5,-0.5,-0.5,,478.84935024997685,478.8564774999977,479.3459746669978,479.3459746669978,479.41719712503254,479.41719712503254,479.41719712503254,480.01528458303073,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,480.0238689580001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,106,down,0.5,-1.0,-1.0,,480.0167382499785,480.0238689580001,480.51272062503267,480.51272062503267,480.5837154579931,480.5837154579931,480.5837154579931,481.1992158329813,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,481.2082953749923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,107,down,0.5,-2.5,-2.5,-30,481.2009562079911,481.2082953749923,481.6954629580141,481.6954629580141,481.7692304169759,481.7692304169759,481.7692304169759,482.3489249999984,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,482.3574453750043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,108,up,0.5,-0.5,-0.5,,482.35031449998496,482.3574453750043,482.84575591702014,482.84575591702014,482.9204505829839,482.9204505829839,482.9204505829839,483.4880186250084,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,483.4962449580198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,109,up,0.5,0.0,0.0,,483.48903737502405,483.4962449580198,483.9889823750127,483.9889823750127,484.06362420797814,484.06362420797814,484.06362420797814,484.7654857080197,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,484.77411599998595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,110,up,0.5,1.5,1.5,30,484.76683095801855,484.77411599998595,485.26243449997855,485.26243449997855,485.3359512920142,485.3359512920142,485.3359512920142,485.91502154199407,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,485.9230563750025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,111,up,0.5,-2.0,-2.0,-30,485.9160460419953,485.9230563750025,486.412152874982,486.412152874982,486.4839278330328,486.4839278330328,486.4839278330328,487.2380402919953,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
