center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,-15.0,,389,389,0,,,,,100,0,,,,,c-2,negs,1.25,period,0.004367999999885797,None,None,,,,,,,,,,,0,389,389,410,778.314904625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.3061078329993,778.314904625,,,,,,,778.3220773329995,period,0.004367999999885797,None,778.3221714579995,778.3222169170003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,0.0,,390,390,0,,,,,0,100,,,,,c-2,noss,1.25,z,2.307431582999925,None,None,,,,,,,,,,,0,390,390,582,778.3338072919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.3239199580003,778.3338072919996,779.5671495829993,779.5671495829993,779.5671495829993,779.6397690419999,779.6397690419999,779.6397690419999,780.653236791999,z,2.307431582999925,None,780.6533598749993,780.6534125830003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,391,391,0,,,,,100,0,,,,,c+4,poss,1.25,z,2.930236958000023,None,None,,,,,,,,,,,0,391,391,164,780.6642417919993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.6554275830003,780.6642417919993,781.9006279999994,781.9006279999994,781.9006279999994,781.973527917,781.973527917,781.973527917,783.6041270829992,z,2.930236958000023,None,783.6042553749994,783.6043141249993,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,392,392,0,,,,,0,100,,,,,c+0,noss,1.25,period,0.019503459001498413,None,None,,,,,,,,,,,0,392,392,622,783.615867167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.606759541999,783.615867167,,,,,,,783.6409674579991,period,0.019503459001498413,None,783.6410610000003,783.6411064999993,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,393,393,0,,,,,100,0,,,,,c+0,negs,1.25,period,2.1067169170000852,None,None,,,,,,,,,,,0,393,393,453,783.6510377499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.6429878749987,783.6510377499999,784.8939243329987,784.8939243329987,784.8939243329987,784.9678709580003,784.9678709580003,784.9678709580003,785.7605140830001,period,2.1067169170000852,None,785.7606422079989,785.7607040829989,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,394,394,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.1905768329997954,None,None,,,,,,,,,,,0,394,394,5,785.773631832999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.7628768750001,785.773631832999,786.2604421670003,786.2604421670003,786.2604421670003,786.3349154169991,786.3349154169991,786.3349154169991,786.9707837079986,z,1.1905768329997954,None,786.9709344999992,786.9709913329989,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,395,395,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.4285583330001828,None,None,,,,,,,,,,,0,395,395,349,786.9831647499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.9738078329992,786.9831647499996,787.7167939169994,787.7167939169994,787.7167939169994,787.7901801669996,787.7901801669996,787.7901801669996,788.4206100419997,z,1.4285583330001828,None,788.4208404170004,788.4209395830003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,396,396,0,,,,,100,0,,,,,c-2,negs,1.25,period,None,None,None,,,,,,,,,,,0,396,396,415,788.4341644169999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.4234580829998,788.4341644169999,,,,,,,788.6080251669991,period,None,None,788.6081249170002,788.6081719579997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,397,397,0,,,,,0,100,,,,,c+0,noss,1.0,z,1.605660582999917,None,None,,,,,,,,,,,0,397,397,613,788.6176222499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6101363329999,788.6176222499998,789.6101227079998,789.6101227079998,789.6101227079998,789.6848112919997,789.6848112919997,789.6848112919997,790.22593375,z,1.605660582999917,None,790.2260649999989,790.2261180829992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,398,398,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.5131089169990446,None,None,,,,,,,,,,,0,398,398,451,790.238383124999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2281505829997,790.238383124999,791.2271061669999,791.2271061669999,791.2271061669999,791.301429916999,791.301429916999,791.301429916999,791.7538948749989,period,1.5131089169990446,None,791.754021499999,791.754075625,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,15.0,,399,399,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.260651583001163,None,None,,,,,,,,,,,0,399,399,100,791.7678422079989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.7565474999992,791.7678422079989,792.5009356249993,792.5009356249993,792.5009356249993,792.5740029579993,792.5740029579993,792.5740029579993,793.0371847079987,z,1.260651583001163,None,793.037344291999,793.0373971669997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,15.0,,400,400,0,,,,,100,0,,,,,c+0,poss,1.0,period,1.3806308750008611,None,None,,,,,,,,,,,0,400,400,68,793.0512265420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0401682079992,793.0512265420002,794.0344223329994,794.0344223329994,794.0344223329994,794.11853075,794.11853075,794.11853075,794.4374638329991,period,1.3806308750008611,None,794.4375968329987,794.4376521670001,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-6,-15.0,,401,401,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.4006659159986157,None,None,,,,,,,,,,,0,401,401,323,794.4509162499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.4398236670004,794.4509162499999,795.4344202499997,795.4344202499997,795.4344202499997,795.5066679579995,795.5066679579995,795.5066679579995,795.855725166999,z,1.4006659159986157,None,795.8558221669991,795.8558634170004,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,402,402,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.471832249999352,None,None,,,,,,,,,,,0,402,402,658,795.8678355829998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.857885166999,795.8678355829998,796.851061166999,796.851061166999,796.851061166999,796.9238546249999,796.9238546249999,796.9238546249999,797.3437774169997,period,1.471832249999352,None,797.3439129999988,797.3439702079995,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,403,403,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.5562954999986687,None,None,,,,,,,,,,,0,403,403,431,797.3547760419988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.3463255419992,797.3547760419988,798.0941183329996,798.0941183329996,798.0941183329996,798.1681853749997,798.1681853749997,798.1681853749997,798.9209236669994,period,1.5562954999986687,None,798.9210998749986,798.9211655829986,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,404,404,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2469252920000145,None,None,,,,,,,,,,,0,404,404,182,798.9326378329988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.9235686669999,798.9326378329988,799.6678787919991,799.6678787919991,799.6678787919991,799.7405804579994,799.7405804579994,799.7405804579994,800.1875938329995,period,1.2469252920000145,None,800.1877709580003,800.1878332079996,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,15.0,,405,405,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.5723648339990177,None,None,,,,,,,,,,,0,405,405,95,800.2002284169994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.191254166999,800.2002284169994,800.9347021670001,800.9347021670001,800.9347021670001,801.0069372500002,801.0069372500002,801.0069372500002,801.7759967919992,z,1.5723648339990177,None,801.7760966669994,801.7761399169995,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,406,406,0,,,,,100,0,,,,,c-8,negs,1.0,period,None,None,None,,,,,,,,,,,0,406,406,283,801.7883399169987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.7781918749988,801.7883399169987,,,,,,,802.0024555829987,period,None,None,802.0025796669997,802.0026375830003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,0.0,,407,407,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.5361901249998482,None,None,,,,,,,,,,,0,407,407,700,802.0102468749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0047866249988,802.0102468749992,802.9936056669994,802.9936056669994,802.9936056669994,803.0687024170002,803.0687024170002,803.0687024170002,803.5541150419995,period,1.5361901249998482,None,803.5542746249994,803.5543310829999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,408,408,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.223348707999321,None,None,,,,,,,,,,,0,408,408,432,803.5663482500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.5572506249991,803.5663482500004,804.3004576669991,804.3004576669991,804.3004576669991,804.3735121249993,804.3735121249993,804.3735121249993,804.7929519169993,period,1.223348707999321,None,804.7930484999997,804.7930917499998,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,409,409,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.4906477080003242,None,None,,,,,,,,,,,0,409,409,195,804.8040127919994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.7950744579994,804.8040127919994,805.7936306249994,805.7936306249994,805.7936306249994,805.8688524579993,805.8688524579993,805.8688524579993,806.3045975829991,period,1.4906477080003242,None,806.3047428749996,806.3048004169996,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,410,410,0,,,,,100,0,,,,,c+4,poss,0.75,period,1.2866928330004157,None,None,,,,,,,,,,,0,410,410,145,806.3162723749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.3070700419994,806.3162723749992,807.051525249999,807.051525249999,807.051525249999,807.1244825829999,807.1244825829999,807.1244825829999,807.6156734999986,period,1.2866928330004157,None,807.615771499999,807.6158177079997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,0.0,,411,411,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.4127953749994049,None,None,,,,,,,,,,,0,411,411,522,807.6230125000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.6178687079992,807.6230125000002,808.3591936249995,808.3591936249995,808.3591936249995,808.4353818330001,808.4353818330001,808.4353818330001,809.0383077079987,z,1.4127953749994049,None,809.038422874999,809.0384673329991,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,412,412,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.0944515000010142,None,None,,,,,,,,,,,0,412,412,1,809.0495300000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.0405347919987,809.0495300000002,809.5349140420003,809.5349140420003,809.5349140420003,809.6073541669994,809.6073541669994,809.6073541669994,810.155047667,z,1.0944515000010142,None,810.1552027919988,810.1552619169997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,0.0,,413,413,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.1852350839999417,None,None,,,,,,,,,,,0,413,413,672,810.1668377919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.157911541999,810.1668377919996,810.6516911669987,810.6516911669987,810.6516911669987,810.7236792919994,810.7236792919994,810.7236792919994,811.3545793329995,period,1.1852350839999417,None,811.3547172500002,811.3547744169991,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,0.0,,414,414,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.2859669580011541,None,None,,,,,,,,,,,0,414,414,524,811.3661932920004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.3573620419993,811.3661932920004,812.1007097080001,812.1007097080001,812.1007097080001,812.1748483329993,812.1748483329993,812.1748483329993,812.654673916999,z,1.2859669580011541,None,812.6548063749997,812.6548613750001,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,415,415,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.5711809579988767,None,None,,,,,,,,,,,0,415,415,205,812.6657523329995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.6569384169998,812.6657523329995,813.9017193749987,813.9017193749987,813.9017193749987,813.9740199999997,813.9740199999997,813.9740199999997,814.2443887919999,period,1.5711809579988767,None,814.2445342499996,814.2445928329998,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
8,15.0,,416,416,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.1446401670000341,None,None,,,,,,,,,,,0,416,416,213,814.255726166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.2475569170001,814.255726166999,814.7446030419997,814.7446030419997,814.7446030419997,814.8189602080001,814.8189602080001,814.8189602080001,815.4050647499989,period,1.1446401670000341,None,815.405201874999,815.405278708,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,417,417,0,,,,,100,0,,,,,c+4,poss,0.75,period,1.1563188749987603,None,None,,,,,,,,,,,0,417,417,137,815.4173104169986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.4078723330003,815.4173104169986,816.1518974169994,816.1518974169994,816.1518974169994,816.2240289999991,816.2240289999991,816.2240289999991,816.5775224999998,period,1.1563188749987603,None,816.5776444999992,816.5776992499996,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,15.0,,418,418,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.4313917090003088,None,None,,,,,,,,,,,0,418,418,57,816.588503125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.5801987920004,816.588503125,817.3283868749986,817.3283868749986,817.3283868749986,817.4024065829999,817.4024065829999,817.4024065829999,818.032161707999,z,1.4313917090003088,None,818.0322841669986,818.0323274579987,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,-15.0,,419,419,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.3384354999998322,None,None,,,,,,,,,,,0,419,419,478,818.0388833329998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.0342738749987,818.0388833329998,818.7784018330003,818.7784018330003,818.7784018330003,818.8524694169992,818.8524694169992,818.8524694169992,819.3881027919997,period,1.3384354999998322,None,819.3883389999992,819.3884531669992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,420,420,0,,,,,100,0,,,,,c+4,poss,0.75,period,1.1972242920001008,None,None,,,,,,,,,,,0,420,420,138,819.4000728329993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.3910180000003,819.4000728329993,820.1352814579986,820.1352814579986,820.1352814579986,820.2073705000003,820.2073705000003,820.2073705000003,820.6048459579997,period,1.1972242920001008,None,820.6050440420004,820.6051223329996,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,15.0,,421,421,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.6220435830000497,None,None,,,,,,,,,,,0,421,421,59,820.6160667919994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.6075633330001,820.6160667919994,821.3512234169993,821.3512234169993,821.3512234169993,821.4240384169989,821.4240384169989,821.4240384169989,822.2443134169989,z,1.6220435830000497,None,822.2444444579996,822.2445009999992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,422,422,0,,,,,100,0,,,,,c-4,negs,0.5,z,1.1987218329995812,None,None,,,,,,,,,,,0,422,422,338,822.2552923329986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.2469811669998,822.2552923329986,822.7451897499996,822.7451897499996,822.7451897499996,822.8192692079992,822.8192692079992,822.8192692079992,823.4608009169988,z,1.1987218329995812,None,823.4609420420002,823.4609996250001,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,423,423,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.5822688750013185,None,None,,,,,,,,,,,0,423,423,279,823.4718476669987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.4635387500002,823.4718476669987,824.4613337499995,824.4613337499995,824.4613337499995,824.5357574579994,824.5357574579994,824.5357574579994,825.0607859169995,z,1.5822688750013185,None,825.0609054999986,825.0609590000004,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,424,424,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.4043182080004044,None,None,,,,,,,,,,,0,424,424,393,825.0718046250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.0631567499986,825.0718046250004,825.8112840829999,825.8112840829999,825.8112840829999,825.8861639169991,825.8861639169991,825.8861639169991,826.4790579580003,period,1.4043182080004044,None,826.4792131249997,826.4792723329992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,15.0,,425,425,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.8802732919994014,None,None,,,,,,,,,,,0,425,425,81,826.4896187079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.4814888749988,826.4896187079994,827.7284696669994,827.7284696669994,827.7284696669994,827.8029030830003,827.8029030830003,827.8029030830003,828.3729414579993,z,1.8802732919994014,None,828.3731706669987,828.3732666670003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,15.0,,426,426,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.125384707998819,None,None,,,,,,,,,,,0,426,426,134,828.3845699169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.3757357499999,828.3845699169997,828.8679763749988,828.8679763749988,828.8679763749988,828.9405685829988,828.9405685829988,828.9405685829988,829.5222162499995,period,1.125384707998819,None,829.5223545829995,829.5224099169991,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,427,427,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.5529210829990916,None,None,,,,,,,,,,,0,427,427,278,829.5337697920004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5246515420004,829.5337697920004,830.5191125000001,830.5191125000001,830.5191125000001,830.5908389169999,830.5908389169999,830.5908389169999,831.089158625,z,1.5529210829990916,None,831.0892639169997,831.0893084170002,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,0.0,,428,428,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8144524170002114,None,None,,,,,,,,,,,0,428,428,541,831.1003434169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0913304999995,831.1003434169997,832.3357281249992,832.3357281249992,832.3357281249992,832.4080102919997,832.4080102919997,832.4080102919997,832.9219514999986,z,1.8144524170002114,None,832.9221052079993,832.9221608749995,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
