center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,text_9.started,surround_practice.started,center_practice.started,text_9.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,key_resp_7.started,practice_feedback.stopped,practice_no_time.key_resp_7.keys,practice_no_time.key_resp_7.rt,practice_no_time.key_resp_7.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,text_10.started,surround_practice_2.started,center_practice_2.started,text_10.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_timed.key_resp_7.keys,practice_timed.key_resp_7.rt,practice_timed.key_resp_7.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,text_2.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,text_2.stopped,trial.stopped,trials.response,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,117.28623337508179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-1.35,-1.35,,117.27939383301418,117.28623337508179,117.28623337508179,117.77605437499005,117.77605437499005,117.8526965000201,117.8526965000201,117.8526965000201,117.77605437499005,119.0129384159809,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,119.0196129999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-1.45,-1.45,-30,119.01320341601968,119.0196129999822,119.0196129999822,119.50843179097865,119.50843179097865,119.58621045807377,119.58621045807377,119.58621045807377,119.50843179097865,120.53849941608496,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,120.54292841604911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.65,-1.65,30,120.53870058304165,120.54292841604911,120.54292841604911,121.03601254103705,121.03601254103705,121.10961787507404,121.10961787507404,121.10961787507404,121.04282404098194,121.62664270808455,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,121.63619979098439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.5,-0.5,-0.5,,121.62682825000957,121.63619979098439,121.63619979098439,122.11942500004079,122.11942500004079,122.19064229098149,122.19064229098149,122.20278679102194,122.12420025002211,124.31174295803066,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,124.31948208308313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.25,-2,-2,-30,124.31191554106772,124.31948208308313,124.31948208308313,124.80961587501224,124.80961587501224,124.88603345805313,124.88603345805313,124.88603345805313,124.80961587501224,125.3786175410496,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,125.38618887506891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.9,-1.9,-30,125.37881062505767,125.38618887506891,125.38618887506891,125.87561312504113,125.87561312504113,125.95283687498886,125.95283687498886,125.95283687498886,125.87561312504113,126.50480133306701,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,126.50881949998438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.35,-0.35,30,126.50497887504753,126.50881949998438,126.50881949998438,127.00279250007588,127.00279250007588,127.07613262499217,127.07613262499217,127.07613262499217,127.00930745806545,129.3118342909729,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,129.31950195797253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-1.25,-1.25,,129.31202729104552,129.31950195797253,129.31950195797253,129.8097448750632,129.8097448750632,129.88597083301283,129.88597083301283,129.88597083301283,129.8097448750632,130.42186112503987,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,130.4254983330611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.55,-1.55,30,130.42207804101054,130.4254983330611,130.4254983330611,130.91935770807322,130.91935770807322,130.99029429105576,130.99029429105576,130.99029429105576,130.91935770807322,131.5048400000669,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,131.5099509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-1.35,-1.35,-30,131.50501591607463,131.5099509,131.5099509,132.0028097500326,132.0028097500326,132.0760995830642,132.0760995830642,132.0760995830642,132.00919283297844,132.7049843330169,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,132.7088044580305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.25,-0.75,-0.75,,132.70517012500204,132.7088044580305,132.7088044580305,133.20275970804505,133.20275970804505,133.27525283303112,133.27525283303112,133.27525283303112,133.20873750001192,133.8050396250328,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,133.8093545830343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.45,-1.45,30,133.8052391660167,133.8093545830343,133.8093545830343,134.30280008306727,134.30280008306727,134.37541104108095,134.37541104108095,134.37541104108095,134.3095519579947,135.07149570807815,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,135.07605245802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.8,-1.8,-30,135.07167620805558,135.07605245802552,135.07605245802552,135.5694999160478,135.5694999160478,135.64312050002627,135.64312050002627,135.64312050002627,135.5754144580569,137.12681395804975,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,137.13616387499496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.45,-0.45,30,137.12702775001526,137.13616387499496,137.13616387499496,137.61945487500634,137.61945487500634,137.6908028749749,137.6908028749749,137.7026804999914,137.62382700003218,138.6447351659881,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,138.6527996660443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-1.15,-1.15,,138.64491475000978,138.6527996660443,138.6527996660443,139.14291204104666,139.14291204104666,139.2193492910592,139.2193492910592,139.2193492910592,139.14291204104666,139.94524658308364,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,139.9528527080547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.65,-0.65,,139.9454268750269,139.9528527080547,139.9528527080547,140.44276845804416,140.44276845804416,140.51929870806634,140.51929870806634,140.51929870806634,140.44276845804416,141.27168350003194,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,141.27605333307292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-1.25,-1.25,-30,141.27187191601843,141.27605333307292,141.27605333307292,141.7693892910611,141.7693892910611,141.8431218750775,141.8431218750775,141.8431218750775,141.77609208307695,142.4115744580049,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,142.41936579102185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.35,-1.35,30,142.41176391602494,142.41936579102185,142.41936579102185,142.90847541601397,142.90847541601397,142.98601474997122,142.98601474997122,142.98601474997122,142.90847541601397,143.42654641601257,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,143.43598704098258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.55,-0.55,,143.42671570798848,143.43598704098258,143.43598704098258,143.91943041607738,143.91943041607738,143.99061979097314,143.99061979097314,144.0027824579738,143.92406454100274,144.93834954104386,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,144.94261845806614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.35,-0.35,30,144.93853291601408,144.94261845806614,144.94261845806614,145.43601954099722,145.43601954099722,145.5099278750131,145.5099278750131,145.5099278750131,145.44295200007036,146.32163637503982,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,146.3251941660419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-1.05,-1.05,,146.32182633306365,146.3251941660419,146.3251941660419,146.81934458308388,146.81934458308388,146.89027391606942,146.89027391606942,146.89027391606942,146.81934458308388,147.47178895806428,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,147.47558354097418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-1.15,-1.15,-30,147.47197070799302,147.47558354097418,147.47558354097418,147.9694283750141,147.9694283750141,148.04286133300047,148.04286133300047,148.04286133300047,147.9765574580524,148.61160929105245,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,148.6194692910649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.7,-1.7,-30,148.6117809159914,148.6194692910649,148.6194692910649,149.1086159159895,149.1086159159895,149.1860914999852,149.1860914999852,149.1860914999852,149.1086159159895,149.67166645801626,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,149.67630470800214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.25,-1.25,30,149.67185775004327,149.67630470800214,149.67630470800214,150.16936037503183,150.16936037503183,150.24268583301455,150.24268583301455,150.24268583301455,150.17608320806175,151.83814741601236,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,151.84246941597667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-1.05,-1.05,-30,151.83832654100843,151.84246941597667,151.84246941597667,152.3360886250157,152.3360886250157,152.40931208303664,152.40931208303664,152.40931208303664,152.3426939160563,153.25479145802092,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,153.25831270799972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.95,-0.95,,153.25496662501246,153.25831270799972,153.25831270799972,153.75276495807339,153.75276495807339,153.82347645808477,153.82347645808477,153.82347645808477,153.75276495807339,154.27827112504747,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,154.28594187507406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.25,-0.25,30,154.2784463330172,154.28594187507406,154.28594187507406,154.77622162504122,154.77622162504122,154.85270770802163,154.85270770802163,154.85270770802163,154.77622162504122,155.23811179108452,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,155.24224245804362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.45,-0.45,,155.23828595806845,155.24224245804362,155.24224245804362,155.73613312502857,155.73613312502857,155.80934533302207,155.80934533302207,155.80934533302207,155.7434540829854,156.2597925410373,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,156.26944904099219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.6,-1.6,-30,156.25996079097968,156.26944904099219,156.26944904099219,156.75272354099434,156.75272354099434,156.82365508307703,156.82365508307703,156.83608637505677,156.7571058330359,157.2385332500562,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,157.2431471659802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.15,-1.15,30,157.23874375002924,157.2431471659802,157.2431471659802,157.7359678,157.7359678,157.80873379099648,157.80873379099648,157.80873379099648,157.7425822080113,158.25479229097255,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,158.25742437504232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.85,-0.85,,158.2550185410073,158.25742437504232,158.25742437504232,158.75275408301968,158.75275408301968,158.8238516249694,158.8238516249694,158.8238516249694,158.75275408301968,159.33828695805278,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,159.34281112498138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.5,-1.5,-30,159.33845954097342,159.34281112498138,159.34281112498138,159.83601237507537,159.83601237507537,159.90881108306348,159.90881108306348,159.90881108306348,159.8426540410146,160.32150516600814,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,160.32500829105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.15,-0.15,30,160.3216803750256,160.32500829105265,160.32500829105265,160.81934112508316,160.81934112508316,160.89072108303662,160.89072108303662,160.89072108303662,160.81934112508316,161.27876954106614,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,161.28610895806924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.35,-0.35,,161.2789455410093,161.28610895806924,161.28610895806924,161.7759473749902,161.7759473749902,161.8527654580539,161.8527654580539,161.8527654580539,161.7759473749902,162.2451094579883,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,162.2527785410639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.95,-0.95,-30,162.24528566608205,162.2527785410639,162.2527785410639,162.74227108305786,162.74227108305786,162.81937762501184,162.81937762501184,162.81937762501184,162.74227108305786,163.25506574998144,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,163.2586993330624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.85,-0.85,-30,163.2552533330163,163.2586993330624,163.2586993330624,163.75271891604643,163.75271891604643,163.82372170803137,163.82372170803137,163.82372170803137,163.75271891604643,164.35962125007063,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,164.36943525006063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.4,-1.4,-30,164.35980145807844,164.36943525006063,164.36943525006063,164.85271533299237,164.85271533299237,164.9240612910362,164.9240612910362,164.9360496250447,164.85734795802273,165.33822958299424,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,165.3418627079809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.05,-0.05,30,165.33841341605876,165.3418627079809,165.3418627079809,165.83592762507033,165.83592762507033,165.90929616603535,165.90929616603535,165.90929616603535,165.84265358303674,166.2452146250289,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,166.25275187497027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.75,-0.75,,166.2453934160294,166.25275187497027,166.25275187497027,166.74271062505431,166.74271062505431,166.81932183296885,166.81932183296885,166.81932183296885,166.74271062505431,167.30473275005352,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,167.30868766608182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-1.05,-1.05,30,167.30490762507543,167.30868766608182,167.30868766608182,167.80273562506773,167.80273562506773,167.8760178750381,167.8760178750381,167.8760178750381,167.80922266608104,168.32168929104228,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,168.32527991605457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.25,-0.25,,168.32186700007878,168.32527991605457,168.32527991605457,168.81938254099805,168.81938254099805,168.8905960409902,168.8905960409902,168.8905960409902,168.81938254099805,169.30479695799295,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,169.30921270803083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.15,-0.15,,169.30498625000473,169.30921270803083,169.30921270803083,169.80268012499437,169.80268012499437,169.87622008298058,169.87622008298058,169.87622008298058,169.8093250830425,170.64582625008188,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,170.65277950000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.65,-0.65,,170.64599966607057,170.65277950000018,170.65277950000018,171.14318791602273,171.14318791602273,171.21934512502048,171.21934512502048,171.21934512502048,171.14318791602273,171.84554100001696,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,171.85276699997485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.3,-1.3,-30,171.84571387502365,171.85276699997485,171.85276699997485,172.34273254103027,172.34273254103027,172.41927529103123,172.41927529103123,172.41927529103123,172.34273254103027,172.97156741598155,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,172.97664916608483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.75,-0.75,-30,172.97174516599625,172.97664916608483,172.97664916608483,173.46929545805324,173.46929545805324,173.54220537503716,173.54220537503716,173.54220537503716,173.47600170806982,174.0382987500634,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,174.04254204104654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.95,-0.95,30,174.03848162502982,174.04254204104654,174.04254204104654,174.53598395804875,174.53598395804875,174.60879708302673,174.60879708302673,174.60879708302673,174.5432304580463,175.2449767080834,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,175.25262829102576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,0.050000000000000044,0.050000000000000044,30,175.24514975002967,175.25262829102576,175.25262829102576,175.74274629098363,175.74274629098363,175.81936995801516,175.81936995801516,175.81936995801516,175.74274629098363,177.27150054101367,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,177.27529324998613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.05,-0.05,30,177.27169800002594,177.27529324998613,177.27529324998613,177.7693887500791,177.7693887500791,177.8426800830057,177.8426800830057,177.8426800830057,177.7760704579996,179.0269925830653,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
