center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,430.7582789589651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,55,down,0.5,0.0,0.0,,430.75190216698684,430.7582789589651,431.24913095892407,431.24913095892407,431.32193350000307,431.32193350000307,431.32193350000307,431.90131141687743,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,431.9090451670345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,56,down,0.5,-5.5,-5.5,-30,431.9023933338467,431.9090451670345,432.39856695896015,432.39856695896015,432.4715653748717,432.4715653748717,432.4715653748717,433.2684634998441,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,433.2768863339443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,57,up,0.5,-1.0,-1.0,,433.27036937489174,433.2768863339443,433.7647252918687,433.7647252918687,433.83850891701877,433.83850891701877,433.83850891701877,434.3013026670087,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,434.30922654201277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,58,down,0.5,5.5,5.5,30,434.3026267089881,434.30922654201277,434.7979530838784,434.7979530838784,434.8724623748567,434.8724623748567,434.8724623748567,435.59032054198906,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,435.59863120899536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,59,up,0.5,4.5,4.5,30,435.59161712485366,435.59863120899536,436.0914745419286,436.0914745419286,436.16573954187334,436.16573954187334,436.16573954187334,436.98476958391257,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,436.99354095896706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,60,up,0.5,-0.5,-0.5,,436.98622733401135,436.99354095896706,437.4813701249659,437.4813701249659,437.55526008387096,437.55526008387096,437.55526008387096,438.6180123749655,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,438.625733749941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,61,down,1,-6,-6,-30,438.6193030839786,438.625733749941,439.11476583383046,439.11476583383046,439.18895841692574,439.18895841692574,439.18895841692574,439.55443745898083,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,439.56491591688246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,62,down,0.5,-6.0,-6.0,-30,439.555472292006,439.56491591688246,440.0480076249223,440.0480076249223,440.1324801668525,440.1212659168523,440.1212659168523,440.70654404186644,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,440.71460349997506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,63,down,0.5,5.0,5.0,30,440.7075485838577,440.71460349997506,441.2078459588811,441.2078459588811,441.28231658390723,441.28231658390723,441.28231658390723,441.83979458385147,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,441.84799837484024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,64,down,0.5,-0.5,-0.5,,441.8409966249019,441.84799837484024,442.34113195887767,442.34113195887767,442.41576104192063,442.41576104192063,442.41576104192063,443.1393239169847,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,443.1479542090092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,65,down,0.5,4.0,4.0,30,443.1403217089828,443.1479542090092,443.64150537503883,443.64150537503883,443.71578820887953,443.71578820887953,443.71578820887953,444.60670104203746,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,444.61436074995436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,66,up,0.5,0.0,0.0,,444.6077022089157,444.61436074995436,445.10763679188676,445.10763679188676,445.18235195893794,445.18235195893794,445.18235195893794,445.73465349990875,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,445.7428419168573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,67,up,0.5,-5.5,-5.5,-30,445.7363842919003,445.7428419168573,446.23230637493543,446.23230637493543,446.30513120885007,446.30513120885007,446.30513120885007,446.8896805839613,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,446.8978969999589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,68,down,0.5,3.5,3.5,30,446.8907254168298,446.8978969999589,447.381323749898,447.381323749898,447.4657271669712,447.4547205839772,447.4547205839772,448.2176789168734,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,448.22547791688703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,69,down,0.5,-1.0,-1.0,,448.2189161670394,448.22547791688703,448.7149169999175,448.7149169999175,448.7886797499377,448.7886797499377,448.7886797499377,449.20594429201446,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,449.21452562487684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,70,down,0.5,4.5,4.5,30,449.20693366695195,449.21452562487684,449.7072054168675,449.7072054168675,449.78233979200013,449.78233979200013,449.78233979200013,450.3841958339326,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,450.39228562498465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,71,up,0.5,-5.5,-5.5,-30,450.3855864170473,450.39228562498465,450.8813900419045,450.8813900419045,450.95346374996006,450.95346374996006,450.95346374996006,451.5069664588664,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,451.5155244588386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,72,up,0.5,4.0,4.0,30,451.50806245882995,451.5155244588386,452.00802904204465,452.00802904204465,452.082355374936,452.082355374936,452.082355374936,452.9387389170006,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,452.94786700000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,73,down,0.5,-6.0,-6.0,-30,452.9398523338605,452.94786700000986,453.43221120885573,453.43221120885573,453.5162859170232,453.50417383387685,453.50417383387685,454.00772316684015,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,454.0323556668591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,74,down,0.5,4.0,4.0,30,454.00920512503944,454.0323556668591,454.5073274169117,454.5073274169117,454.5817947089672,454.5817947089672,454.5817947089672,455.46727704186924,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,455.4749005418271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,75,up,0.5,-5.0,-5.0,-30,455.46833787485957,455.4749005418271,455.9645999169443,455.9645999169443,456.0388760420028,456.0388760420028,456.0388760420028,456.74017262482084,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,456.7488132088911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,76,down,0.5,-1.5,-1.5,,456.74184945900925,456.7488132088911,457.2411497498397,457.2411497498397,457.3159656249918,457.3159656249918,457.3159656249918,458.0072454169858,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,458.0151809169911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,77,up,0.5,0.5,0.5,,458.00823633396067,458.0151809169911,458.5073374588974,458.5073374588974,458.582469166955,458.582469166955,458.582469166955,459.1849722499028,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,459.1937842089683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,78,down,0.5,3.5,3.5,30,459.18682587496005,459.1937842089683,459.68151016696356,459.68151016696356,459.7550061668735,459.7550061668735,459.7550061668735,460.41822816687636,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,460.42764279199764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,79,down,0.5,3.5,3.5,30,460.41995954187587,460.42764279199764,460.9156329999678,460.9156329999678,460.98788666701876,460.98788666701876,460.98788666701876,461.76730833388865,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,461.7751819589175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,80,up,0.5,-4.5,-4.5,-30,461.76827962487005,461.7751819589175,462.26463691703975,462.26463691703975,462.33848279202357,462.33848279202357,462.33848279202357,463.2010597088374,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,463.2090907918755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,81,down,0.5,0.0,0.0,,463.2023322088644,463.2090907918755,463.69791620899923,463.69791620899923,463.77286641695537,463.77286641695537,463.77286641695537,464.2567706669215,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,464.2647609168198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,82,up,0.5,-5.5,-5.5,-30,464.2579491669312,464.2647609168198,464.7572899169754,464.7572899169754,464.8318104168866,464.8318104168866,464.8318104168866,465.68786116689444,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,465.69776758388616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,83,up,0.5,-1.0,-1.0,,465.6890330838505,465.69776758388616,466.1814867090434,466.1814867090434,466.2656702089589,466.2548885419965,466.2548885419965,466.756581958849,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,466.7644808748737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,84,down,0.5,-5.0,-5.0,-30,466.75760070886463,466.7644808748737,467.2579180840403,467.2579180840403,467.3322802919429,467.3322802919429,467.3322802919429,467.8261761670001,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,467.8316344998311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,85,up,0.5,-5.0,-5.0,-30,467.82713024993427,467.8316344998311,468.3240366668906,468.3240366668906,468.39917937503196,468.39917937503196,468.39917937503196,469.4421527090017,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,469.44781783386134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,86,down,0.5,3.0,3.0,30,469.4431039169431,469.44781783386134,469.941470958991,469.941470958991,470.01557312486693,470.01557312486693,470.01557312486693,470.9510250838939,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,470.95869091688655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,87,up,0.5,-0.5,-0.5,,470.952123709023,470.95869091688655,471.44892237498425,471.44892237498425,471.52194354194216,471.52194354194216,471.52194354194216,472.2256642919965,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,472.23115362483077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,88,up,0.5,4.0,4.0,30,472.22668741689995,472.23115362483077,472.72383074997924,472.72383074997924,472.7990005000029,472.7990005000029,472.7990005000029,473.2543952499982,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,473.26510562491603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,89,up,0.5,0.5,0.5,,473.25551974982955,473.26510562491603,473.74846870894544,473.74846870894544,473.8325722089503,473.8215756670106,473.8215756670106,475.01731845899485,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,475.0233849999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,90,up,0.5,-4.5,-4.5,-30,475.01787912496366,475.0233849999495,475.5145119589288,475.5145119589288,475.588871459011,475.588871459011,475.588871459011,476.0429656249471,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,476.04875887488015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,91,up,0.5,0.0,0.0,,476.04426708398387,476.04875887488015,476.5405621668324,476.5405621668324,476.62169199995697,476.61584391701035,476.61584391701035,477.45046412502415,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,477.45789570896886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,92,down,0.5,-5.5,-5.5,-30,477.4514553339686,477.45789570896886,477.9489572918974,477.9489572918974,478.0218976668548,478.0218976668548,478.0218976668548,478.57058212487027,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,478.5825425419025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,93,down,0.5,3.5,3.5,30,478.5715693340171,478.5825425419025,479.06457816693,479.06457816693,479.14919283404015,479.1364755840041,479.1364755840041,479.65109737496823,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,479.6592814999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,94,up,0.5,3.5,3.5,30,479.6525843339041,479.6592814999167,480.1481717089191,480.1481717089191,480.2222220839467,480.2222220839467,480.2222220839467,480.72354970895685,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,480.73179441690445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,95,down,0.5,0.0,0.0,,480.7246011670213,480.73179441690445,481.22437733388506,481.22437733388506,481.29888825002126,481.29888825002126,481.29888825002126,481.68981362483464,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
