center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,text_11.started,surround_practice.stopped,center_practice.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,171.61761983297765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,72,up,0.5,-2,-15,171.61060374998488,171.61761983297765,172.1097668330185,172.1097668330185,172.1857797499979,172.1857797499979,172.1857797499979,172.84587579104118,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,172.8511690410087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,73,up,0.5,3,15,172.84680125000887,172.8511690410087,173.3432397909928,173.3432397909928,173.4189206250012,173.4189206250012,173.4189206250012,175.18675987503957,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,175.19425162498374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,74,up,0.5,0,,175.1878830830101,175.19425162498374,175.68500770803075,175.68500770803075,175.75779595808126,175.75779595808126,175.75779595808126,176.57607029099017,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,176.58425600000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,75,down,0.5,0,,176.57701679097954,176.58425600000191,177.07528895803262,177.07528895803262,177.15162075008266,177.15162075008266,177.15162075008266,177.74298912507948,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,177.7511311250273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,76,up,0.5,-1.5,-15,177.74406729103066,177.7511311250273,178.24296125001274,178.24296125001274,178.3191182910232,178.3191182910232,178.3191182910232,179.15430649998598,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,179.16152966604568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,77,down,0.5,2.5,15,179.15530133305583,179.16152966604568,179.6519862500718,179.6519862500718,179.7251242910279,179.7251242910279,179.7251242910279,180.41241008299403,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,180.41773679107428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,78,down,0.5,-0.5,,180.41341162507888,180.41773679107428,180.91009229107294,180.91009229107294,180.9850232,180.9850232,180.9850232,181.60352058301214,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,181.61120583303273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,79,up,0.5,0.5,,181.6046215830138,181.61120583303273,182.1023441660218,182.1023441660218,182.17420170805417,182.17420170805417,182.17420170805417,183.47091337502934,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,183.4783194580814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,80,up,0.5,3,15,183.47191900003236,183.4783194580814,183.96829816605896,183.96829816605896,184.04157000000123,184.04157000000123,184.04157000000123,184.7715052,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,184.7790949579794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,81,down,0.5,-2,-15,184.77252375008538,184.7790949579794,185.2679309580708,185.2679309580708,185.34192487504333,185.34192487504333,185.34192487504333,185.93739712506067,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,185.94485429103952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,82,down,0.5,-2.5,-15,185.93865370808635,185.94485429103952,186.43505974998698,186.43505974998698,186.50819924997631,186.50819924997631,186.50819924997631,188.28667833306827,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,188.29415437497664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,83,down,0.5,2.5,15,188.28771408298053,188.29415437497664,188.78485995798837,188.78485995798837,188.85805029107723,188.85805029107723,188.85805029107723,189.48680329101626,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,189.49423720804043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,84,down,0.5,-2.5,-15,189.48773966601584,189.49423720804043,189.98477766604628,189.98477766604628,190.05881112499628,190.05881112499628,190.05881112499628,190.73916079103947,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,190.74664987507276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,85,down,0.5,2.5,15,190.74018199997954,190.74664987507276,191.23521066608373,191.23521066608373,191.3083320830483,191.3083320830483,191.3083320830483,191.92078516597394,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,191.92851883301046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,86,down,0.5,2,15,191.9220124160638,191.92851883301046,192.41826262499671,192.41826262499671,192.49204929103144,192.49204929103144,192.49204929103144,193.04505666601472,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,193.05086270801257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,87,up,0.5,0,,193.04597325006034,193.05086270801257,193.54241816606373,193.54241816606373,193.61903462500777,193.61903462500777,193.62524900003336,194.2867582080653,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,194.2942282500444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,88,down,0.5,0,,194.28783166606445,194.2942282500444,194.78467316599563,194.78467316599563,194.85593766602688,194.85593766602688,194.85593766602688,195.90980654105078,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,195.9177455829922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,89,down,0.5,-3,-15,195.91081262507942,195.9177455829922,196.40948891604785,196.40948891604785,196.48572825000156,196.48572825000156,196.48572825000156,197.7714691250585,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,197.77814341604244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,90,up,0.5,2.5,15,197.7723117,197.77814341604244,198.26902370806783,198.26902370806783,198.3416837080149,198.3416837080149,198.3416837080149,199.13549712498207,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,199.14077733305749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,91,down,0.5,2,15,199.13642387499567,199.14077733305749,199.62668066599872,199.62668066599872,199.70174208306707,199.70174208306707,199.7080426660832,200.37111491605174,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,200.37827583297621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,92,up,0.5,0.5,,200.3720689159818,200.37827583297621,200.86887283297256,200.86887283297256,200.93991258298047,200.93991258298047,200.93991258298047,203.0541193750687,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,203.0620798750315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,93,down,0.5,-3.5,-15,203.05569750000723,203.0620798750315,203.55167379102204,203.55167379102204,203.62417529104277,203.62417529104277,203.62417529104277,204.25336279103067,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,204.2606994160451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,94,down,0.5,-3,-15,204.25444141600747,204.2606994160451,204.75239145802334,204.75239145802334,204.8245645830175,204.8245645830175,204.8245645830175,205.52718912507407,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,205.5345296249725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,95,up,0.5,0.5,,205.5280949580483,205.5345296249725,206.02565220801625,206.02565220801625,206.10224675002974,206.10224675002974,206.10224675002974,208.74037062504794,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,208.75161108304746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,96,down,0.5,0,,208.74138783302624,208.75161108304746,209.23496695805807,209.23496695805807,209.3068142500706,209.3068142500706,209.3190232909983,209.89229845802765,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,209.90094679105096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,97,up,0.5,2.5,15,209.8937193750171,209.90094679105096,210.39326575002633,210.39326575002633,210.46826020802837,210.46826020802837,210.46826020802837,211.4713737909915,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,211.4787973749917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,98,down,0.5,0,,211.4723825410474,211.4787973749917,211.96824929106515,211.96824929106515,212.04184529103804,212.04184529103804,212.04184529103804,213.10314966598526,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,213.1108470830368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,99,up,0.5,-3,-15,213.10416154097766,213.1108470830368,213.6016832080204,213.6016832080204,213.67509550007526,213.67509550007526,213.67509550007526,216.40981650003232,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,216.41748879104853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,100,up,0.5,3,15,216.4107937910594,216.41748879104853,216.90958566602785,216.90958566602785,216.98495895799715,216.98495895799715,216.98495895799715,218.50395666598342,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,218.51200133305974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,101,up,0.5,-2.5,-15,218.50540941604413,218.51200133305974,219.00155425001867,219.00155425001867,219.07450716604944,219.07450716604944,219.07450716604944,219.6037754160352,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,219.61188475007657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,102,up,0.5,0.5,,219.6053611660609,219.61188475007657,220.10156762506813,220.10156762506813,220.1753060000483,220.1753060000483,220.1753060000483,221.02037133299746,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,221.02655154105742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,103,down,0.5,2,15,221.02122770808637,221.02655154105742,221.51841216604225,221.51841216604225,221.59145466599148,221.59145466599148,221.59145466599148,222.3048553330591,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,222.31288945802953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,104,up,0.5,3.5,15,222.30613029107917,222.31288945802953,222.80111179105006,222.80111179105006,222.87540787504986,222.87540787504986,222.87540787504986,223.4397750410717,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,223.45118500001263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,105,up,0.5,-2.5,-15,223.44032799999695,223.45118500001263,223.93495258304756,223.93495258304756,224.00695387506858,224.00695387506858,224.0191022080835,224.99594608298503,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,225.00119237508625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,106,up,0.5,0.5,,224.99687883304432,225.00119237508625,225.4935168750817,225.4935168750817,225.56850470800418,225.56850470800418,225.57440195803065,230.26054937497247,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,230.26837629103102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,107,down,0.5,-3,-15,230.26179095800035,230.26837629103102,230.75963683298323,230.75963683298323,230.83547370799351,230.83547370799351,230.83547370799351,231.47706054104492,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,231.48457229102496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,108,down,0.5,0,,231.4774827080546,231.48457229102496,231.97665600001346,231.97665600001346,232.05220908299088,232.05220908299088,232.05220908299088,233.2029941250803,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,233.21017854101956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,109,down,0.5,3,15,233.20396262500435,233.21017854101956,233.6932505830191,233.6932505830191,233.7688944999827,233.7688944999827,233.77497908298392,234.47119787498377,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,234.47927783301566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,110,up,0.5,2.5,15,234.47288258303888,234.47927783301566,234.96886504103895,234.96886504103895,235.03884941607248,235.03884941607248,235.03884941607248,235.5707420000108,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,235.5780154580716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,111,up,0.5,-2.5,-15,235.57171454105992,235.5780154580716,236.06819137500133,236.06819137500133,236.14196883304976,236.14196883304976,236.14196883304976,237.03728537505958,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,237.04722462501377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,112,down,0.5,0,,237.0409036250785,237.04722462501377,237.53483891603537,237.53483891603537,237.6056757500628,237.6056757500628,237.6056757500628,238.58736233308446,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,238.5951263330644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,113,up,0.5,-2,-15,238.58839933306444,238.5951263330644,239.0858572080033,239.0858572080033,239.15828479104675,239.15828479104675,239.15828479104675,240.20419187506195,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,240.2107072500512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,114,down,0.5,2,15,240.20530433300883,240.2107072500512,240.70230745803565,240.70230745803565,240.77520525001455,240.77520525001455,240.77520525001455,243.97441120806616,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,243.9844398329733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,115,down,0.5,2.5,15,243.9754053329816,243.9844398329733,244.4682271250058,244.4682271250058,244.54046837508213,244.54046837508213,244.55223795806523,245.63666974997614,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,245.64430933305994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,116,up,0.5,-2,-15,245.63787895801943,245.64430933305994,246.13481287506875,246.13481287506875,246.20749425003305,246.20749425003305,246.20749425003305,247.26019325002562,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
