center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,607.6283777080025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,71,up,0.5,4.5,4.5,30,607.6201679160004,607.6283777080025,608.1149302080012,608.1149302080012,608.1872116250015,608.1872116250015,608.7661284580026,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,608.7724607909986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,72,down,0.5,1.0,1.0,,608.766571291002,608.7724607909986,609.2573923329983,609.2573923329983,609.3320695829971,609.3320695829971,609.7348127910009,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,609.7442574160013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,73,down,0.5,4.0,4.0,30,609.7361892080007,609.7442574160013,610.2316962080004,610.2316962080004,610.3038362910011,610.3038362910011,610.717639208,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,610.727135166002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,74,down,0.5,7.0,7.0,-30,610.7188990830036,610.727135166002,611.215006915998,611.215006915998,611.2875919580038,611.2875919580038,611.7009603749975,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,611.7102683749981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,75,down,0.5,-1.5,-1.5,-30,611.7021397499993,611.7102683749981,612.1982954999985,612.1982954999985,612.2709371660021,612.2709371660021,612.8510558749986,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,612.8612241250012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,76,down,0.5,0.5,0.5,,612.8528510830001,612.8612241250012,613.348275999997,613.348275999997,613.4203205410013,613.4203205410013,613.7359740410029,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,613.7458497909975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,77,up,0.5,1.5,1.5,30,613.7374160830004,613.7458497909975,614.231984666003,614.231984666003,614.3157059579971,614.3157059579971,614.9063527079998,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,614.9157618329991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,78,down,0.5,3.5,3.5,30,614.9074891659984,614.9157618329991,615.4077357080023,615.4077357080023,615.4826315829996,615.4826315829996,615.8245049160032,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,615.8343001250032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,79,down,0.5,0.5,0.5,,615.8258163749997,615.8343001250032,616.3246993330031,616.3246993330031,616.3993042080037,616.3993042080037,616.7410926660014,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,616.7509271660019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,80,down,0.5,0.0,0.0,,616.7424814580008,616.7509271660019,617.2410457910009,617.2410457910009,617.3154487499996,617.3154487499996,617.7903062499972,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,617.8153976660033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,81,down,0.5,-2.0,-2.0,-30,617.7914341659998,617.8153976660033,618.2915027080016,618.2915027080016,618.3660263749989,618.3660263749989,618.9013038749981,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,618.9112290409976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,82,down,0.5,1.0,1.0,30,618.9027255000037,618.9112290409976,619.3985780000003,619.3985780000003,619.4717880410026,619.4717880410026,619.8680665830034,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,619.8777707499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,83,down,0.5,6.5,6.5,-30,619.8694872909982,619.8777707499976,620.3653287499983,620.3653287499983,620.4374578749994,620.4374578749994,620.8351787080028,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,620.8448849580018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,84,up,0.5,1.5,1.5,30,620.8366174580005,620.8448849580018,621.3321174579978,621.3321174579978,621.4039040409989,621.4039040409989,621.9185525409994,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,621.9280602500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,85,down,0.5,6.0,6.0,-30,621.9199776660025,621.9280602500003,622.4153612500013,622.4153612500013,622.4877731660017,622.4877731660017,622.9852644999992,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,622.9949659580016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,86,up,0.5,-1.5,-1.5,-30,622.9868239159987,622.9949659580016,623.482156625003,623.482156625003,623.5547967910024,623.5547967910024,623.952618166004,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,623.9617657499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,87,down,0.5,3.0,3.0,30,623.9540220409981,623.9617657499984,624.4487379999991,624.4487379999991,624.5209514579983,624.5209514579983,624.9850423750031,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,624.9940921660018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,88,up,0.5,0.5,0.5,,624.9863504160021,624.9940921660018,625.4821333750006,625.4821333750006,625.5543369579973,625.5543369579973,626.1685337500021,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,626.1789641249998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,89,down,0.5,0.0,0.0,,626.1703392499985,626.1789641249998,626.6654857079993,626.6654857079993,626.7375555000035,626.7375555000035,627.3680309580013,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,627.3769753750021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,90,down,0.5,5.5,5.5,-30,627.3691855830039,627.3769753750021,627.8656623749994,627.8656623749994,627.9379282500013,627.9379282500013,628.2243019579983,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,628.234336708003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,91,down,0.5,-2.0,-2.0,-30,628.2257285410014,628.234336708003,628.7245765409971,628.7245765409971,628.7995108750038,628.7995108750038,629.1189057079973,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,629.1284344160013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,92,up,0.5,1.0,1.0,,629.1201847499979,629.1284344160013,629.6158506249994,629.6158506249994,629.6875819580018,629.6875819580018,630.0182930829978,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,630.027631541001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,93,up,0.5,2.0,2.0,30,630.0197133330003,630.027631541001,630.5156366660012,630.5156366660012,630.5881032910038,630.5881032910038,631.2021416249991,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,631.212337666002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,94,down,0.5,2.5,2.5,30,631.2040092079988,631.212337666002,631.699097333003,631.699097333003,631.7714290829972,631.7714290829972,632.0569655830041,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,632.0826198330033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,95,down,0.5,-0.5,-0.5,,632.0584304160002,632.0826198330033,632.5588158329992,632.5588158329992,632.6329129579972,632.6329129579972,633.0357296660004,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,633.045795375001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,96,up,0.5,2.5,2.5,30,633.0372252500019,633.045795375001,633.5323566250008,633.5323566250008,633.6047546249974,633.6047546249974,633.9745993750039,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,633.999324999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,97,up,0.5,1.5,1.5,,633.9757119999995,633.999324999997,634.4743557499969,634.4743557499969,634.5496687499981,634.5496687499981,635.357173999997,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,635.3659855000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,98,down,0.5,5.0,5.0,-30,635.3582728330002,635.3659855000005,635.8588802500017,635.8588802500017,635.9330438750039,635.9330438750039,636.3400961250009,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,636.3492853749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,99,down,0.5,-2.5,-2.5,-30,636.341197624999,636.3492853749995,636.8426551250013,636.8426551250013,636.9165861250003,636.9165861250003,637.668511625001,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,637.6781866250021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,100,down,0.5,-1.0,-1.0,,637.6699199580034,637.6781866250021,638.1659443329991,638.1659443329991,638.2387744160005,638.2387744160005,638.8197472079992,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,638.8299882909996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,101,down,0.5,2.0,2.0,30,638.8214510830003,638.8299882909996,639.3253869999971,639.3253869999971,639.3995660410001,639.3995660410001,639.9188220830038,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,639.9282873330012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,102,down,0.5,1.5,1.5,30,639.9200943329997,639.9282873330012,640.4152598330038,640.4152598330038,640.4887850410014,640.4887850410014,641.2187397079979,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,641.2279550000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,103,up,0.5,3.0,3.0,30,641.2199129159999,641.2279550000021,641.7161327909998,641.7161327909998,641.7880811659998,641.7880811659998,642.0902260410003,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,642.0993256250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,104,up,0.5,-0.5,-0.5,,642.0913260829984,642.0993256250003,642.5926114160029,642.5926114160029,642.6665913750039,642.6665913750039,643.0021110410016,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,643.0112257500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,105,down,0.5,4.5,4.5,-30,643.003240500002,643.0112257500004,643.4994915409989,643.4994915409989,643.5717340409974,643.5717340409974,643.8022546659995,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,643.8122125829977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,106,up,0.5,2.0,2.0,,643.803648166002,643.8122125829977,644.2996117500006,644.2996117500006,644.3721800409985,644.3721800409985,644.7701199579969,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,644.7799416659982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,107,up,0.5,-2.0,-2.0,-30,644.7715317499969,644.7799416659982,645.2661548329997,645.2661548329997,645.3383971660005,645.3383971660005,645.6521136250012,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,645.6613600409983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,108,down,0.5,1.5,1.5,,645.6533825000006,645.6613600409983,646.1495838330011,646.1495838330011,646.222494499998,646.222494499998,646.5194980829983,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,646.5294369580006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,109,down,0.5,-1.0,-1.0,,646.5209426660003,646.5294369580006,647.0162727080024,647.0162727080024,647.088615875,647.088615875,647.3248870410025,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,647.349846457997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,110,down,0.5,4.0,4.0,-30,647.3260162079969,647.349846457997,647.825904915997,647.825904915997,647.9001753330012,647.9001753330012,648.2860932080002,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,648.2963958330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,111,down,0.5,1.0,1.0,30,648.2879180829987,648.2963958330001,648.7831102499986,648.7831102499986,648.8552083329996,648.8552083329996,649.1576719160003,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,649.1670877080032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,112,down,0.5,-2.5,-2.5,-30,649.1587770409969,649.1670877080032,649.6583593329997,649.6583593329997,649.7335454159984,649.7335454159984,650.2196148750008,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,650.2289450000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,113,down,0.5,2.5,2.5,30,650.2209281250034,650.2289450000026,650.7165262499984,650.7165262499984,650.7885697079982,650.7885697079982,651.4525330830002,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,651.4617511250035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,114,down,0.5,3.5,3.5,-30,651.453819082999,651.4617511250035,651.9488267499983,651.9488267499983,652.0225439159985,652.0225439159985,652.4191414160014,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
