center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
4,-15.0,,63,63,0,,,,,100,0,,,,,c+4,negs,1.25,period,1.930703000005451,None,None,,,,,,,,,0,63,63,504,300.9666701660026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.95789045799756,300.9666701660026,302.2019970410038,302.2019970410038,302.2019970410038,302.2741993749951,302.2741993749951,302.2741993749951,302.9047274159966,period,1.930703000005451,None,302.9048616660002,302.9049154999957,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,-15.0,,64,64,0,,,,,100,0,,,,,c+4,negs,0.5,period,1.1327835420088377,None,None,,,,,,,,,0,64,64,485,302.91560745799507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.90700979100075,302.91560745799507,303.40195562499866,303.40195562499866,303.40195562499866,303.4745468329929,303.4745468329929,303.4745468329929,304.05433866599924,period,1.1327835420088377,None,304.0544417909987,304.05448337500275,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-6,15.0,,65,65,0,,,,,100,0,,,,,c-6,poss,1.0,z,1.4379864999937126,None,None,,,,,,,,,0,65,65,50,304.0653080829943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0564571249997,304.0653080829943,305.05203504099336,305.05203504099336,305.05203504099336,305.12401891600166,305.12401891600166,305.12401891600166,305.50630416600325,z,1.4379864999937126,None,305.5064607499953,305.5065296249959,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,-15.0,,66,66,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.193935415998567,None,None,,,,,,,,,0,66,66,417,305.51759375000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.5088032079948,305.51759375000256,306.00206333299866,306.00206333299866,306.00206333299866,306.07447862499976,306.07447862499976,306.07447862499976,306.72170312500384,period,1.193935415998567,None,306.7218742080004,306.7219327079947,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,-15.0,,67,67,0,,,,,100,0,,,,,c+4,negs,0.75,z,1.2001393339887727,None,None,,,,,,,,,0,67,67,493,306.7332406659989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.72436995799944,306.7332406659989,307.46885162500257,307.46885162500257,307.46885162500257,307.54106558300555,307.54106558300555,307.54106558300555,307.9386238750012,z,1.2001393339887727,None,307.93875933300296,307.938812583001,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,0.0,,68,68,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.1939425410091644,None,None,,,,,,,,,0,68,68,580,307.94968491600594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.94097533299646,307.94968491600594,308.43558504100656,308.43558504100656,308.43558504100656,308.50785475000157,308.50785475000157,308.50785475000157,309.1548435000004,z,1.1939425410091644,None,309.15494974999456,309.1549922910053,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,15.0,,69,69,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.042718666998553,None,None,,,,,,,,,0,69,69,96,309.1658654579951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1569845829945,309.1658654579951,309.6522818329977,309.6522818329977,309.6522818329977,309.72520016599447,309.72520016599447,309.72520016599447,310.2114140000049,z,1.042718666998553,None,310.2116509579937,310.21175787500397,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,0.0,,70,70,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.774794540993753,None,None,,,,,,,,,0,70,70,604,310.22262929100543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.214330666,310.22262929100543,311.4621265409951,311.4621265409951,311.4621265409951,311.5362377499987,311.5362377499987,311.5362377499987,312.005322625002,z,1.774794540993753,None,312.0054848330037,312.00554129100055,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,-15.0,,71,71,0,,,,,100,0,,,,,c-4,negs,0.5,z,1.2690110840048874,None,None,,,,,,,,,0,71,71,356,312.0175159579958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0083539579937,312.0175159579958,312.50238629100204,312.50238629100204,312.50238629100204,312.5747598330054,312.5747598330054,312.5747598330054,313.2897258330049,z,1.2690110840048874,None,313.28986999999324,313.2899256249948,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
8,-15.0,,72,72,0,,,,,100,0,,,,,c+8,negs,1.0,period,1.3733937499928288,None,None,,,,,,,,,0,72,72,567,313.3016072909959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2925880410039,313.3016072909959,314.28584237500036,314.28584237500036,314.28584237500036,314.35876254100003,314.35876254100003,314.35876254100003,314.6783310830069,period,1.3733937499928288,None,314.67842654099513,314.67846783300047,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-6,15.0,,73,73,0,,,,,100,0,,,,,c-6,poss,0.5,z,1.1101196660019923,None,None,,,,,,,,,0,73,73,39,314.6887275409972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.6804931660008,314.6887275409972,315.17835141600517,315.17835141600517,315.17835141600517,315.2530771659949,315.2530771659949,315.2530771659949,315.8049278749968,z,1.1101196660019923,None,315.8050317080051,315.80507412500447,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,-15.0,,74,74,0,,,,,100,0,,,,,c+6,negs,0.75,period,1.1544704999978421,None,None,,,,,,,,,0,74,74,521,315.8152371659962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.80707816600625,315.8152371659962,316.55209737499536,316.55209737499536,316.55209737499536,316.62426029100607,316.62426029100607,316.62426029100607,316.97232191599323,period,1.1544704999978421,None,316.97256691599614,316.97265687500476,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,-15.0,,75,75,0,,,,,100,0,,,,,c+4,negs,0.75,z,1.422945250000339,None,None,,,,,,,,,0,75,75,489,316.98362083299435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.9751336659974,316.98362083299435,317.71915424999315,317.71915424999315,317.71915424999315,317.7914414580009,317.7914414580009,317.7914414580009,318.4113292080001,z,1.422945250000339,None,318.41143470800307,318.4114766660059,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-8,-15.0,,76,76,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.3982257499883417,None,None,,,,,,,,,0,76,76,301,318.42215804099396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.41347758300253,318.42215804099396,319.16176258299674,319.16176258299674,319.16176258299674,319.2364340829954,319.2364340829954,319.2364340829954,319.82334320800146,z,1.3982257499883417,None,319.8234897499933,319.8235532910039,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,0.0,,77,77,0,,,,,0,100,,,,,c-2,noss,1.25,z,1.9019378749944735,None,None,,,,,,,,,0,77,77,635,319.834984000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.82580304099247,319.834984000001,321.0682717909949,321.0682717909949,321.0682717909949,321.1415120409947,321.1415120409947,321.1415120409947,321.7397117079963,z,1.9019378749944735,None,321.73991529099294,321.74000408299617,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,0.0,,78,78,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.2521749160077889,None,None,,,,,,,,,0,78,78,648,321.7516100829962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7425566250022,321.7516100829962,322.4859709159937,322.4859709159937,322.4859709159937,322.5582987499947,322.5582987499947,322.5582987499947,323.0069445830013,period,1.2521749160077889,None,323.00708712500636,323.00714070799586,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,0.0,,79,79,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.8027066250069765,None,None,,,,,,,,,0,79,79,658,323.0179772910051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0092197079939,323.0179772910051,324.0028478750028,324.0028478750028,324.0028478750028,324.0758764159982,324.0758764159982,324.0758764159982,324.8237606659968,period,1.8027066250069765,None,324.8239178329968,324.8239954580058,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
8,15.0,,80,80,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.6480835840047803,None,None,,,,,,,,,0,80,80,270,324.8350101249962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.8265019160026,324.8350101249962,325.5694584580051,325.5694584580051,325.5694584580051,325.64245183300227,325.64245183300227,325.64245183300227,326.4887654579943,period,1.6480835840047803,None,326.48893774999306,326.48899345799873,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,15.0,,81,81,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.922550791001413,None,None,,,,,,,,,0,81,81,159,326.50044337500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.49168016600015,326.50044337500003,327.7362919580046,327.7362919580046,327.7362919580046,327.80813754099654,327.80813754099654,327.80813754099654,328.4277916249994,z,1.922550791001413,None,328.42791533299896,328.42798599999514,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,-15.0,,82,82,0,,,,,100,0,,,,,c+4,negs,0.5,period,1.0309313329926226,None,None,,,,,,,,,0,82,82,482,328.43905541600543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.4300846660044,328.43905541600543,328.9292314579943,328.9292314579943,328.9292314579943,329.003306832994,329.003306832994,329.003306832994,329.47275962500134,period,1.0309313329926226,None,329.47290383299696,329.4729625829932,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,-15.0,,83,83,0,,,,,100,0,,,,,c-4,negs,1.0,z,1.573514374991646,None,None,,,,,,,,,0,83,83,373,329.48372070799815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.475367291001,329.48372070799815,330.4696207079978,330.4696207079978,330.4696207079978,330.5417791660002,330.5417791660002,330.5417791660002,331.0616157500044,z,1.573514374991646,None,331.06171408299997,331.0617664580059,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,0.0,,84,84,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.064935082991724,None,None,,,,,,,,,0,84,84,674,331.0726716250065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0637323749979,331.0726716250065,331.56306254099763,331.56306254099763,331.56306254099763,331.63689108300605,331.63689108300605,331.63689108300605,332.1405651249952,period,1.064935082991724,None,332.1407877080055,332.1409322499967,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,-15.0,,85,85,0,,,,,100,0,,,,,c+4,negs,1.0,period,1.6215262909972807,None,None,,,,,,,,,0,85,85,500,332.1525668329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.1435567080043,332.1525668329996,333.13661408300686,333.13661408300686,333.13661408300686,333.2095166660001,333.2095166660001,333.2095166660001,333.7780436250032,period,1.6215262909972807,None,333.7781682500063,333.7782373749942,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-8,-15.0,,86,86,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.1437936250003986,None,None,,,,,,,,,0,86,86,290,333.7892396660027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7803042500018,333.7892396660027,334.27880983300565,334.27880983300565,334.27880983300565,334.35374937500455,334.35374937500455,334.35374937500455,334.9385602080001,z,1.1437936250003986,None,334.9386680000025,334.9387216659961,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,-15.0,,87,87,0,,,,,100,0,,,,,c+6,negs,0.5,period,0.927036125009181,None,None,,,,,,,,,0,87,87,512,334.9496614999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.940786666004,334.9496614999953,335.4366104159999,335.4366104159999,335.4366104159999,335.5088462910062,335.5088462910062,335.5088462910062,335.8790991660062,period,0.927036125009181,None,335.87920949999534,335.8792509579944,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,-15.0,,88,88,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.561375292003504,None,None,,,,,,,,,0,88,88,393,335.88973841599363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8812401250034,335.88973841599363,336.6290233750042,336.6290233750042,336.6290233750042,336.7036874159967,336.7036874159967,336.7036874159967,337.45658195800206,period,1.561375292003504,None,337.45673816600174,337.45679845800623,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,15.0,,89,89,0,,,,,100,0,,,,,c-4,poss,1.0,z,1.4869783330068458,None,None,,,,,,,,,0,89,89,86,337.46803204099706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.45904858299764,337.46803204099706,338.45332166600565,338.45332166600565,338.45332166600565,338.52552716599894,338.52552716599894,338.52552716599894,338.9613105409953,z,1.4869783330068458,None,338.96144091599854,338.9614933749981,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,-15.0,,90,90,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.2982897500041872,None,None,,,,,,,,,0,90,90,392,338.9728960000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.9639086249954,338.9728960000066,339.7133342080051,339.7133342080051,339.7133342080051,339.7872026660043,339.7872026660043,339.7872026660043,340.27344983299554,period,1.2982897500041872,None,340.27355308299593,340.27359545799845,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,15.0,,91,91,0,,,,,100,0,,,,,c+2,poss,0.5,z,0.9300874579930678,None,None,,,,,,,,,0,91,91,162,340.2841922499938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.2755927499966,340.2841922499938,340.7700050830026,340.7700050830026,340.7700050830026,340.8422235409962,340.8422235409962,340.8422235409962,341.22301345800224,z,0.9300874579930678,None,341.22316624999803,341.22322208300466,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-8,-15.0,,92,92,0,,,,,100,0,,,,,c-8,negs,1.0,period,1.5727605409920216,None,None,,,,,,,,,0,92,92,304,341.23533129099815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.22611312499794,341.23533129099815,342.22007366600155,342.22007366600155,342.22007366600155,342.2926630830043,342.2926630830043,342.2926630830043,342.81213316599315,period,1.5727605409920216,None,342.81226512500143,342.81231841600675,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
8,15.0,,93,93,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.1080178749980405,None,None,,,,,,,,,0,93,93,258,342.8231939160032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.81453258299734,342.8231939160032,343.31338437499653,343.31338437499653,343.31338437499653,343.3873944579973,343.3873944579973,343.3873944579973,343.9395224159962,period,1.1080178749980405,None,343.9396515410044,343.93970816599904,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,-15.0,,94,94,0,,,,,100,0,,,,,c+0,negs,0.5,period,0.9613012500049081,None,None,,,,,,,,,0,94,94,423,343.9509216250008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.9422601249971,343.9509216250008,344.4367959999945,344.4367959999945,344.4367959999945,344.508760333003,344.508760333003,344.508760333003,344.92307741599507,period,0.9613012500049081,None,344.92320891600684,344.92326216600486,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,0.0,,95,95,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.5030809159943601,None,None,,,,,,,,,0,95,95,629,344.9344943329925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.92556474999583,344.9344943329925,345.92031962500187,345.92031962500187,345.92031962500187,345.99267416600196,345.99267416600196,345.99267416600196,346.44013874999655,z,1.5030809159943601,None,346.4402801660035,346.440342707996,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,15.0,,96,96,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.2403684169985354,None,None,,,,,,,,,0,96,96,192,346.451755083006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.4427331659972,346.451755083006,346.9368881660048,346.9368881660048,346.9368881660048,347.0093084160035,347.0093084160035,347.0093084160035,347.6961993330042,period,1.2403684169985354,None,347.696336915993,347.6963929159974,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,15.0,,97,97,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.2699542500049574,None,None,,,,,,,,,0,97,97,228,347.70688237500144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.69853858300485,347.70688237500144,348.19684404099826,348.19684404099826,348.19684404099826,348.2709173750045,348.2709173750045,348.2709173750045,348.9800592910033,period,1.2699542500049574,None,348.98019066599954,348.98024862499733,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,-15.0,,98,98,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.5599156669923104,None,None,,,,,,,,,0,98,98,465,348.990568291003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.9824354159937,348.990568291003,349.9795444159972,349.9795444159972,349.9795444159972,350.05426891600655,350.05426891600655,350.05426891600655,350.55700425000396,period,1.5599156669923104,None,350.5571837500029,350.5572763749951,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-8,-15.0,,99,99,0,,,,,100,0,,,,,c-8,negs,0.5,period,1.182076417011558,None,None,,,,,,,,,0,99,99,292,350.5690635409992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5599730410031,350.5690635409992,351.05379241600167,351.05379241600167,351.05379241600167,351.1257330410008,351.1257330410008,351.1257330410008,351.7568212079932,period,1.182076417011558,None,351.75697950000176,351.75704174999555,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,0.0,,100,100,0,,,,,0,100,,,,,c-2,noss,1.0,period,1.5691142080031568,None,None,,,,,,,,,0,100,100,625,351.76906487499946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7599267500045,351.76906487499946,352.7537924999924,352.7537924999924,352.7537924999924,352.8260499159951,352.8260499159951,352.8260499159951,353.3407342910068,period,1.5691142080031568,None,353.34086270800617,353.34091587500006,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-6,15.0,,101,101,0,,,,,100,0,,,,,c-6,poss,1.25,z,1.788119957986055,None,None,,,,,,,,,0,101,101,57,353.351722833002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.34317624999676,353.351722833002,354.5877159579977,354.5877159579977,354.5877159579977,354.65962350000336,354.65962350000336,354.65962350000336,355.14619216599385,z,1.788119957986055,None,355.14631412499875,355.14636650000466,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,15.0,,102,102,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.6356951249908889,None,None,,,,,,,,,0,102,102,177,355.15711004099285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1485792500025,355.15711004099285,356.1467207079986,356.1467207079986,356.1467207079986,356.22118720799335,356.22118720799335,356.22118720799335,356.7954488749965,z,1.6356951249908889,None,356.79554770799587,356.7955893329927,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
