center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,-15.0,,327,327,0,,,,,100,0,,,,,c-4,negs,0.75,period,1.528139583999291,None,None,,,,,,,,,,,0,327,327,354,642.2985061660002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.2897842909952,642.2985061660002,643.0382092500004,643.0382092500004,643.0382092500004,643.1119255410013,643.1119255410013,643.1119255410013,643.8317997080012,period,1.528139583999291,None,643.8319047499972,643.8319675409948,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,328,328,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.2821753329990315,None,None,,,,,,,,,,,0,328,328,14,643.8427912499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.8339097079952,643.8427912499974,644.5792278750014,644.5792278750014,644.5792278750014,644.651007415996,644.651007415996,644.651007415996,645.1313425830012,z,1.2821753329990315,None,645.1314429579943,645.1314935409973,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,15.0,,329,329,0,,,,,100,0,,,,,c+2,poss,1.25,period,2.0443370409993804,None,None,,,,,,,,,,,0,329,329,124,645.1420624999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1334967079965,645.1420624999955,646.3792065829984,646.3792065829984,646.3792065829984,646.4511705830009,646.4511705830009,646.4511705830009,647.1889998749975,period,2.0443370409993804,None,647.1891313749948,647.1891883749995,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,330,330,0,,,,,0,100,,,,,c+0,noss,0.5,period,1.0054375420004362,None,None,,,,,,,,,,,0,330,330,588,647.1997292079977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.1914704160008,647.1997292079977,647.6881927079958,647.6881927079958,647.6881927079958,647.7629073749995,647.7629073749995,647.7629073749995,648.2156202909973,period,1.0054375420004362,None,648.2157597499972,648.2158151659969,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,0.0,,331,331,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.0732239580029272,None,None,,,,,,,,,,,0,331,331,509,648.2272147909971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.2181022910008,648.2272147909971,648.7127064579981,648.7127064579981,648.7127064579981,648.7844639579998,648.7844639579998,648.7844639579998,649.3049066659951,z,1.0732239580029272,None,649.305006249997,649.305053832999,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,332,332,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.726570458005881,None,None,,,,,,,,,,,0,332,332,616,649.3155099159994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.3070814159946,649.3155099159994,650.3057253750012,650.3057253750012,650.3057253750012,650.3798318330009,650.3798318330009,650.3798318330009,651.0484802909996,period,1.726570458005881,None,651.0485833329949,651.0486269579997,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,333,333,0,,,,,100,0,,,,,c-8,negs,0.5,z,0.938370332994964,None,None,,,,,,,,,,,0,333,333,258,651.0595112079973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.0506117080004,651.0595112079973,651.5461419159983,651.5461419159983,651.5461419159983,651.6191874159995,651.6191874159995,651.6191874159995,652.0023494579946,z,0.938370332994964,None,652.0024460829954,652.0024891249996,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,15.0,,334,334,0,,,,,100,0,,,,,c+2,poss,1.25,period,2.347095791999891,None,None,,,,,,,,,,,0,334,334,121,652.0128260829952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0044571659964,652.0128260829952,653.2562494579979,653.2562494579979,653.2562494579979,653.3300799159988,653.3300799159988,653.3300799159988,654.3651942910001,period,2.347095791999891,None,654.3653215829981,654.3653763749971,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,335,335,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.122391292003158,None,None,,,,,,,,,,,0,335,335,49,654.376192165997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.3675409159987,654.376192165997,654.862268541001,654.862268541001,654.862268541001,654.9358002079971,654.9358002079971,654.9358002079971,655.5037084579963,z,1.122391292003158,None,655.5038139579992,655.5038567499942,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,0.0,,336,336,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.2985887920003734,None,None,,,,,,,,,,,0,336,336,560,655.5152603749957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.5058827499961,655.5152603749957,656.2553400830002,656.2553400830002,656.2553400830002,656.3299203749993,656.3299203749993,656.3299203749993,656.816533833,z,1.2985887920003734,None,656.8166866249958,656.8167472079949,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,337,337,0,,,,,100,0,,,,,c+2,negs,0.5,period,0.9982312090069172,None,None,,,,,,,,,,,0,337,337,466,656.8284483749958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8194859159994,656.8284483749958,657.3129497909977,657.3129497909977,657.3129497909977,657.3854443329983,657.3854443329983,657.3854443329983,657.8330033749953,period,0.9982312090069172,None,657.8331780000008,657.8332744579966,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,0.0,,338,338,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.73883695800032,None,None,,,,,,,,,,,0,338,338,709,657.8449694579976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.8357300829957,657.8449694579976,659.0797170410005,659.0797170410005,659.0797170410005,659.1521530829996,659.1521530829996,659.1521530829996,659.5886122909942,period,1.73883695800032,None,659.5887161659994,659.5887617080007,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,-15.0,,339,339,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.0979261669999687,None,None,,,,,,,,,,,0,339,339,387,659.59939725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5907361249992,659.59939725,660.0896179999982,660.0896179999982,660.0896179999982,660.1634520000007,660.1634520000007,660.1634520000007,660.7003181659966,period,1.0979261669999687,None,660.7004627909992,660.7005212910008,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,-15.0,,340,340,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.2354709590072162,None,None,,,,,,,,,,,0,340,340,432,660.7117782909991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.7027633749967,660.7117782909991,661.4455348330011,661.4455348330011,661.4455348330011,661.5195273749996,661.5195273749996,661.5195273749996,661.9505788329989,period,1.2354709590072162,None,661.9507250409952,661.9507829579961,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,341,341,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.905969459003245,None,None,,,,,,,,,,,0,341,341,213,661.9624671249985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9532675829978,661.9624671249985,662.4464964159997,662.4464964159997,662.4464964159997,662.5185744159971,662.5185744159971,662.5185744159971,662.8724117079983,period,0.905969459003245,None,662.8725421249983,662.872612332998,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,342,342,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.4304734999968787,None,None,,,,,,,,,,,0,342,342,199,662.8829412080013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8747772079951,662.8829412080013,663.872477207995,663.872477207995,663.872477207995,663.9470499159943,663.9470499159943,663.9470499159943,664.3160634579981,period,1.4304734999968787,None,664.3161899580009,664.3162442079993,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,343,343,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.7275876670028083,None,None,,,,,,,,,,,0,343,343,285,664.3272322909979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3185552079958,664.3272322909979,665.5630554579984,665.5630554579984,665.5630554579984,665.6357704999973,665.6357704999973,665.6357704999973,666.0658788750006,z,1.7275876670028083,None,666.0660082909963,666.0660622079959,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,15.0,,344,344,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.5369776660008938,None,None,,,,,,,,,,,0,344,344,149,666.0769053330005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0683255830008,666.0769053330005,667.0633101659987,667.0633101659987,667.0633101659987,667.1352036249955,667.1352036249955,667.1352036249955,667.6170639159973,period,1.5369776660008938,None,667.6172157909969,667.617276500001,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,345,345,0,,,,,100,0,,,,,c-2,poss,0.5,z,0.9728649999960908,None,None,,,,,,,,,,,0,345,345,0,667.6288391249982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.6196132499972,667.6288391249982,668.1134387909988,668.1134387909988,668.1134387909988,668.1854445829958,668.1854445829958,668.1854445829958,668.6045883749975,z,0.9728649999960908,None,668.6047214159989,668.6047769579964,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,346,346,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.3817539579977165,None,None,,,,,,,,,,,0,346,346,602,668.6161825829986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.6074769999977,668.6161825829986,669.356899665996,669.356899665996,669.356899665996,669.4304923749951,669.4304923749951,669.4304923749951,670.0096207909955,period,1.3817539579977165,None,670.0097157909986,670.0097584159957,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,347,347,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.8263643339960254,None,None,,,,,,,,,,,0,347,347,503,670.016351708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0116956659986,670.016351708,671.2566826249968,671.2566826249968,671.2566826249968,671.3306799999991,671.3306799999991,671.3306799999991,671.8498402909972,period,1.8263643339960254,None,671.8499671659956,671.8500222500006,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,348,348,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.8779903749964433,None,None,,,,,,,,,,,0,348,348,74,671.861431958001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.8523847079996,671.861431958001,673.0967859579978,673.0967859579978,673.0967859579978,673.1687260409963,673.1687260409963,673.1687260409963,673.7497402910012,z,1.8779903749964433,None,673.7498934159958,673.7499544159946,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-6,-15.0,,349,349,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.2648050419957144,None,None,,,,,,,,,,,0,349,349,313,673.7621720409952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.7530484999952,673.7621720409952,674.4969856659955,674.4969856659955,674.4969856659955,674.5685765829985,674.5685765829985,674.5685765829985,675.0331455409978,z,1.2648050419957144,None,675.0332992499971,675.0333546249967,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,350,350,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9801801669964334,None,None,,,,,,,,,,,0,350,350,218,675.0450323749974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0360645830006,675.0450323749974,675.5301766249977,675.5301766249977,675.5301766249977,675.6143636249981,675.6143636249981,675.6143636249981,676.0331975829977,period,0.9801801669964334,None,676.0333474159997,676.0334092499979,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,0.0,,351,351,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.18651695799781,None,None,,,,,,,,,,,0,351,351,693,676.044607374999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0356632080002,676.044607374999,676.7802197909987,676.7802197909987,676.7802197909987,676.8526251660005,676.8526251660005,676.8526251660005,677.2337013329961,period,1.18651695799781,None,677.2338041249968,677.2338476660007,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,352,352,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.515065040999616,None,None,,,,,,,,,,,0,352,352,492,677.2448571249988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.2358677499942,677.2448571249988,678.2303268329997,678.2303268329997,678.2303268329997,678.3014404999994,678.3014404999994,678.3014404999994,678.7659419999982,period,1.515065040999616,None,678.7660418749947,678.766084457995,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,353,353,0,,,,,100,0,,,,,c+6,poss,0.5,period,0.9619489169999724,None,None,,,,,,,,,,,0,353,353,172,678.7762289159946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.7681040829993,678.7762289159946,679.2637677909952,679.2637677909952,679.2637677909952,679.3367623749946,679.3367623749946,679.3367623749946,679.7413134159942,period,0.9619489169999724,None,679.7414447499978,679.7414939999944,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,354,354,0,,,,,100,0,,,,,c+0,poss,0.5,period,1.183047999998962,None,None,,,,,,,,,,,0,354,354,50,679.7514908749945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.7435712079969,679.7514908749945,680.239713582996,680.239713582996,680.239713582996,680.3142139159972,680.3142139159972,680.3142139159972,680.9383357080005,period,1.183047999998962,None,680.9384394999943,680.9384853329975,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,355,355,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.2717793750052806,None,None,,,,,,,,,,,0,355,355,607,680.9495134159952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.9404341249974,680.9495134159952,681.680672040995,681.680672040995,681.680672040995,681.7531479579993,681.7531479579993,681.7531479579993,682.2337081660007,period,1.2717793750052806,None,682.2338649579979,682.2339237909982,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,-15.0,,356,356,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.4796574159990996,None,None,,,,,,,,,,,0,356,356,451,682.2450711249985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.236184333,682.2450711249985,683.2305809999962,683.2305809999962,683.2305809999962,683.3024993329964,683.3024993329964,683.3024993329964,683.7334908749981,period,1.4796574159990996,None,683.7336580409974,683.7337206660013,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,0.0,,357,357,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.3808840839992627,None,None,,,,,,,,,,,0,357,357,562,683.7451748329986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.736081957999,683.7451748329986,684.4803170410014,684.4803170410014,684.4803170410014,684.5645207079942,684.5645207079942,684.5645207079942,685.1334763749983,z,1.3808840839992627,None,685.1336034999986,685.1336583329976,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,0.0,,358,358,0,,,,,0,100,,,,,c-4,noss,0.5,z,0.9560565409992705,None,None,,,,,,,,,,,0,358,358,512,685.1448092499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1357336250003,685.1448092499995,685.6305603750006,685.6305603750006,685.6305603750006,685.7029228329993,685.7029228329993,685.7029228329993,686.1070430830005,z,0.9560565409992705,None,686.1071485829962,686.107196541001,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,359,359,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.9250528330012457,None,None,,,,,,,,,,,0,359,359,80,686.1173967909999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1091838749999,686.1173967909999,687.357144249996,687.357144249996,687.357144249996,687.4311630410011,687.4311630410011,687.4311630410011,688.0501102079943,z,1.9250528330012457,None,688.050214750001,688.0502592909979,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,360,360,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.6067932919977466,None,None,,,,,,,,,,,0,360,360,67,688.0607732909994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0522385000004,688.0607732909994,689.047355499999,689.047355499999,689.047355499999,689.119880582999,689.119880582999,689.119880582999,689.6729275830003,z,1.6067932919977466,None,689.6730400829983,689.6730908329992,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,15.0,,361,361,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.2551691670014407,None,None,,,,,,,,,,,0,361,361,130,689.6834041659968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.6750479159964,689.6834041659968,690.1727622909966,690.1727622909966,690.1727622909966,690.2477729159946,690.2477729159946,690.2477729159946,690.9502785410004,period,1.2551691670014407,None,690.9504057079976,690.9504610000004,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,-15.0,,362,362,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.0426554169971496,None,None,,,,,,,,,,,0,362,362,383,690.9617541249972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.9528738750014,690.9617541249972,691.4474600829999,691.4474600829999,691.4474600829999,691.519594874997,691.519594874997,691.519594874997,692.0171714579992,period,1.0426554169971496,None,692.0173249159998,692.0174007079986,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,0.0,,363,363,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.5654575000007753,None,None,,,,,,,,,,,0,363,363,574,692.029292457999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0201430409943,692.029292457999,693.0140562079978,693.0140562079978,693.0140562079978,693.0863427500008,693.0863427500008,693.0863427500008,693.6001169579977,z,1.5654575000007753,None,693.6002539580004,693.600310582995,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,364,364,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.4781230000007781,None,None,,,,,,,,,,,0,364,364,283,693.6113655410009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6026740409943,693.6113655410009,694.5977597079982,694.5977597079982,694.5977597079982,694.6693262909976,694.6693262909976,694.6693262909976,695.1006733329996,z,1.4781230000007781,None,695.100803207999,695.1008582909999,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,365,365,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.0441124999997555,None,None,,,,,,,,,,,0,365,365,47,695.1115419579946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.103306207995,695.1115419579946,695.5975968329949,695.5975968329949,695.5975968329949,695.6708466249984,695.6708466249984,695.6708466249984,696.1669915409948,z,1.0441124999997555,None,696.1671231660002,696.1671779579992,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
