center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
2,15.0,,342,342,0,,,,,,,,,,c+2,poss,100,0.5,period,1.0029786249942845,None,None,,,,,,,,,,,0,342,342,80,752.125351374998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.1166092909989,752.125351374998,752.6114359579951,752.6114359579951,752.6843006249983,752.6843006249983,753.1310725829971,period,1.0029786249942845,None,753.1311793749919,753.1312214579957,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-6,-15.0,,343,343,0,,,,,,,,,,c-6,negs,100,1.25,period,1.6241880000015954,None,None,,,,,,,,,,,0,343,343,282,753.1414681250026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.1331544580025,753.1414681250026,754.3781044579955,754.3781044579955,754.4504342909931,754.4504342909931,754.7701472079934,period,1.6241880000015954,None,754.7702450829966,754.7702865409956,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,15.0,,344,344,0,,,,,,,,,,c+2,poss,100,0.75,period,1.1689659170078812,None,None,,,,,,,,,,,0,344,344,86,754.7811534999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.772213624994,754.7811534999928,755.5202220409992,755.5202220409992,755.595373499993,755.595373499993,755.9543592080008,period,1.1689659170078812,None,755.9544915829902,755.9545481660025,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
1,0.0,,345,345,0,,,,,,,,,,c+1,noss,0,0.75,period,1.2307943339983467,None,None,,,,,,,,,,,0,345,345,555,755.9649594579969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.95658274999,755.9649594579969,756.7047065829975,756.7047065829975,756.7787176249985,756.7787176249985,757.198831457994,period,1.2307943339983467,None,757.1989772910019,757.1990375000023,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
6,15.0,,346,346,0,,,,,,,,,,c+6,poss,100,0.5,period,1.1250651250011288,None,None,,,,,,,,,,,0,346,346,146,757.2099590409925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.2011849580012,757.2099590409925,757.6948754999903,757.6948754999903,757.7672207909927,757.7672207909927,758.3474875410029,period,1.1250651250011288,None,758.3476142080035,758.3476667909999,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,347,347,0,,,,,,,,,,c+0,poss,100,1.25,period,1.7535832499997923,None,None,,,,,,,,,,,0,347,347,71,758.3585502909991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.3496321249986,758.3585502909991,759.5950388749916,759.5950388749916,759.6679560829944,759.6679560829944,760.1148902080022,period,1.7535832499997923,None,760.1151255409932,760.1152080829925,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,-15.0,,348,348,0,,,,,,,,,,c-2,negs,100,1.25,period,1.8193634170020232,None,None,,,,,,,,,,,0,348,348,355,760.1266436250007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.1176589999959,760.1266436250007,761.3617004999978,761.3617004999978,761.4344371659972,761.4344371659972,761.9485160829936,period,1.8193634170020232,None,761.9486779159924,761.9487356659956,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,0.0,,349,349,0,,,,,,,,,,c+4,noss,0,1.25,period,1.8062230409996118,None,None,,,,,,,,,,,0,349,349,640,761.9600540410029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.9510591659928,761.9600540410029,763.1953440409998,763.1953440409998,763.2675781659927,763.2675781659927,763.7698387499986,period,1.8062230409996118,None,763.7699486249912,763.7699915830017,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-6,-15.0,,350,350,0,,,,,,,,,,c-6,negs,100,0.5,period,0.9497448750043986,None,None,,,,,,,,,,,0,350,350,255,763.7809176659939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.7719489579904,763.7809176659939,764.2716602080036,764.2716602080036,764.3456870829978,764.3456870829978,764.7377888749907,period,0.9497448750043986,None,764.7379236659908,764.7379745409999,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,351,351,0,,,,,,,,,,c-2,noss,0,1.25,period,1.6683172920020297,None,None,,,,,,,,,,,0,351,351,503,764.7483738329902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.7401658750023,764.7483738329902,765.9872433749988,765.9872433749988,766.0624237500015,766.0624237500015,766.420614290997,period,1.6683172920020297,None,766.4207184999977,766.4207602499955,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-6,-15.0,,352,352,0,,,,,,,,,,c-6,negs,100,1.0,period,1.5826305000082357,None,None,,,,,,,,,,,0,352,352,275,766.431555749994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.4227010000031,766.431555749994,767.4208092079934,767.4208092079934,767.4959579159913,767.4959579159913,768.0217014579976,period,1.5826305000082357,None,768.0218438329903,768.0219001249934,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,-15.0,,353,353,0,,,,,,,,,,c+0,negs,100,1.0,period,1.8379730000015115,None,None,,,,,,,,,,,0,353,353,382,768.0324120409932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.024061958,768.0324120409932,769.0214962909959,769.0214962909959,769.0958168329962,769.0958168329962,769.8816582500003,period,1.8379730000015115,None,769.8817870409985,769.8818392499961,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-8,-15.0,,354,354,0,,,,,,,,,,c-8,negs,100,1.0,period,1.2998074579954846,None,None,,,,,,,,,,,0,354,354,237,769.8927975830011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.8838893329958,769.8927975830011,770.8786866250011,770.8786866250011,770.9512760409998,770.9512760409998,771.1979025409964,period,1.2998074579954846,None,771.198004165999,771.1980465410015,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,355,355,0,,,,,,,,,,c+0,poss,100,0.75,period,1.810058916991693,None,None,,,,,,,,,,,0,355,355,51,771.2087044999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.1999820409983,771.2087044999935,771.9444827080006,771.9444827080006,772.0174766249984,772.0174766249984,773.0315799160016,period,1.810058916991693,None,773.0316883749911,773.0317305829958,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-8,-15.0,,356,356,0,,,,,,,,,,c-8,negs,100,0.75,z,1.9377804999967339,None,None,,,,,,,,,,,0,356,356,229,773.0425383330003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0337154579902,773.0425383330003,773.779007916004,773.779007916004,773.8507844580017,773.8507844580017,774.9919641250017,z,1.9377804999967339,None,774.9920773749909,774.9921199160017,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,15.0,,357,357,0,,,,,,,,,,c-2,poss,100,1.25,z,1.7309212910040515,None,None,,,,,,,,,,,0,357,357,33,774.9985518750036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.994098790994,774.9985518750036,776.2378589159925,776.2378589159925,776.3128054999979,776.3128054999979,776.7318848330033,z,1.7309212910040515,None,776.7320009999967,776.7320468329999,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,358,358,0,,,,,,,,,,c+0,poss,100,0.5,z,1.1210202090005623,None,None,,,,,,,,,,,0,358,358,44,776.7428447909915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.7341310409975,776.7428447909915,777.2290815409942,777.2290815409942,777.3013108329906,777.3013108329906,777.870043916002,z,1.1210202090005623,None,777.8701674999902,777.870220249999,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-6,-15.0,,359,359,0,,,,,,,,,,c-6,negs,100,1.25,z,1.7001228339941008,None,None,,,,,,,,,,,0,359,359,281,777.8810689999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.8723091249994,777.8810689999955,779.1223049999971,779.1223049999971,779.1962363329949,779.1962363329949,779.5869716659945,z,1.7001228339941008,None,779.5870892499952,779.5871411249973,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,15.0,,360,360,0,,,,,,,,,,c-2,poss,100,0.75,z,1.2559809579979628,None,None,,,,,,,,,,,0,360,360,9,779.5984393749968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.5894744999969,779.5984393749968,780.3376129160024,780.3376129160024,780.4128464160021,780.4128464160021,780.8656800000026,z,1.2559809579979628,None,780.8658235829935,780.8658821249992,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,-15.0,,361,361,0,,,,,,,,,,c-2,negs,100,1.25,z,1.7433396669948706,None,None,,,,,,,,,,,0,361,361,357,780.8771274579922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.8681565829902,780.8771274579922,782.112535207998,782.112535207998,782.1845828749938,782.1845828749938,782.6320762499963,z,1.7433396669948706,None,782.6322360409977,782.6322939160018,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,362,362,0,,,,,,,,,,c-2,noss,0,1.0,z,1.6363279590004822,None,None,,,,,,,,,,,0,362,362,488,782.644207749996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.6349530829903,782.644207749996,783.6292194159905,783.6292194159905,783.7015859999956,783.7015859999956,784.292486374994,z,1.6363279590004822,None,784.2925881249976,784.2926297079975,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
1,0.0,,363,363,0,,,,,,,,,,c+1,noss,0,1.25,z,1.8333084170008078,None,None,,,,,,,,,,,0,363,363,573,784.2989547909965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.2945272910001,784.2989547909965,785.5379764999961,785.5379764999961,785.6132122080016,785.6132122080016,786.1364680410043,z,1.8333084170008078,None,786.1365653749963,786.1366058330022,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,0.0,,364,364,0,,,,,,,,,,c+4,noss,0,1.0,z,1.52167954199831,None,None,,,,,,,,,,,0,364,364,638,786.1476810409949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.1385233329929,786.1476810409949,787.1381353329925,787.1381353329925,787.2133302080038,787.2133302080038,787.6808155829931,z,1.52167954199831,None,787.6809206250036,787.680976165997,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-6,-15.0,,365,365,0,,,,,,,,,,c-6,negs,100,0.75,z,1.307817957989755,None,None,,,,,,,,,,,0,365,365,266,787.6883502909914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.6829503329936,787.6883502909914,788.4294209999935,788.4294209999935,788.5023534159991,788.5023534159991,788.9986342079937,z,1.307817957989755,None,788.9987593749975,788.9988125410018,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,366,366,0,,,,,,,,,,c+0,poss,100,0.5,z,1.142165750003187,None,None,,,,,,,,,,,0,366,366,41,789.0099744999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0012500409939,789.0099744999898,789.4951649159921,789.4951649159921,789.5690048329998,789.5690048329998,790.1550991249969,z,1.142165750003187,None,790.155220916,790.1552717500017,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,-15.0,,367,367,0,,,,,,,,,,c+2,negs,100,1.25,period,2.2515429580089403,None,None,,,,,,,,,,,0,367,367,423,790.165912957993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.1572097909957,790.165912957993,791.4053472079977,791.4053472079977,791.4800534160022,791.4800534160022,792.4206262499938,period,2.2515429580089403,None,792.4207235409995,792.4207653749909,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
8,15.0,,368,368,0,,,,,,,,,,c+8,poss,100,0.5,z,1.2836025830038125,None,None,,,,,,,,,,,0,368,368,186,792.4318579579995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.4227047500026,792.4318579579995,792.9227783329989,792.9227783329989,792.9968135410018,792.9968135410018,793.7219643330027,z,1.2836025830038125,None,793.7221082909964,793.7221655829926,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,369,369,0,,,,,,,,,,c+0,poss,100,1.25,z,1.910653832994285,None,None,,,,,,,,,,,0,369,369,65,793.7323526249966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.7243028749945,793.7323526249966,794.9721224999957,794.9721224999957,795.0467569579923,795.0467569579923,795.6486216659978,z,1.910653832994285,None,795.6487229999912,795.6487658330007,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,15.0,,370,370,0,,,,,,,,,,c+4,poss,100,1.0,z,1.661096166993957,None,None,,,,,,,,,,,0,370,370,133,795.659384832994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.6507392079948,795.659384832994,796.6468454159913,796.6468454159913,796.7184826659941,796.7184826659941,797.3229381659912,z,1.661096166993957,None,797.3230674999941,797.3231220829912,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,15.0,,371,371,0,,,,,,,,,,c+2,poss,100,0.75,z,1.3104604170075618,None,None,,,,,,,,,,,0,371,371,84,797.3338806249958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.3255699159927,797.3338806249958,798.0723896659911,798.0723896659911,798.1468814580003,798.1468814580003,798.6491575410037,z,1.3104604170075618,None,798.6492865829932,798.6493409579998,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,-15.0,,372,372,0,,,,,,,,,,c+0,negs,100,1.25,period,1.873388916006661,None,None,,,,,,,,,,,0,372,372,393,798.6605092910031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.6515447909915,798.6605092910031,799.8964463750017,799.8964463750017,799.9685951659922,799.9685951659922,800.5378291660018,period,1.873388916006661,None,800.53795420799,800.5380069160019,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,-15.0,,373,373,0,,,,,,,,,,c+0,negs,100,0.5,period,0.9980222919984953,None,None,,,,,,,,,,,0,373,373,364,800.5495896249922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.5404627499956,800.5495896249922,801.0390944160026,801.0390944160026,801.1135083330009,801.1135083330009,801.5501302079938,period,0.9980222919984953,None,801.5502684579988,801.5503249159956,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
6,15.0,,374,374,0,,,,,,,,,,c+6,poss,100,0.5,period,1.252845916998922,None,None,,,,,,,,,,,0,374,374,149,801.561232041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.5525401659979,801.561232041,802.0465222499915,802.0465222499915,802.1194896660018,802.1194896660018,802.8169413330033,period,1.252845916998922,None,802.8171110830008,802.8171842079901,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,0.0,,375,375,0,,,,,,,,,,c+4,noss,0,0.75,z,1.5783823329984443,None,None,,,,,,,,,,,0,375,375,623,802.8288611659955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.8195890829957,802.8288611659955,803.563254749999,803.563254749999,803.6351470410009,803.6351470410009,804.4159150829946,z,1.5783823329984443,None,804.4160405829898,804.4160944159958,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
8,15.0,,376,376,0,,,,,,,,,,c+8,poss,100,0.5,period,1.0580170830071438,None,None,,,,,,,,,,,0,376,376,182,804.4267584999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.4180107499997,804.4267584999907,804.9132855409989,804.9132855409989,804.9852978749987,804.9852978749987,805.4887243330013,period,1.0580170830071438,None,805.4888290829986,805.488871374997,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,377,377,0,,,,,,,,,,c-4,noss,0,1.25,period,2.3535774999909336,None,None,,,,,,,,,,,0,377,377,464,805.4997902500036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.4907641250029,805.4997902500036,806.7389019160037,806.7389019160037,806.8140239159984,806.8140239159984,807.8561868749966,period,2.3535774999909336,None,807.8563473329996,807.8565300829941,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,-15.0,,378,378,0,,,,,,,,,,c-2,negs,100,0.5,z,1.6633081670006504,None,None,,,,,,,,,,,0,378,378,328,807.8673107909999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.8590949999925,807.8673107909999,808.3563192909933,808.3563192909933,808.4307267499971,808.4307267499971,809.5337281660031,z,1.6633081670006504,None,809.5338657079992,809.5339192910033,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,-15.0,,379,379,0,,,,,,,,,,c-2,negs,100,1.25,z,1.7707008750003297,None,None,,,,,,,,,,,0,379,379,352,809.5454587080021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.5361710409925,809.5454587080021,810.7801697499963,810.7801697499963,810.8531568750041,810.8531568750041,811.3214060829923,z,1.7707008750003297,None,811.3215277499985,811.3215804579959,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,380,380,0,,,,,,,,,,c-4,noss,0,0.5,z,1.5081668339989847,None,None,,,,,,,,,,,0,380,380,439,811.3327053329995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.3236856659933,811.3327053329995,811.8225537499966,811.8225537499966,811.897491124997,811.897491124997,812.8500263750029,z,1.5081668339989847,None,812.8502911660034,812.8503890830034,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,381,381,0,,,,,,,,,,c-2,noss,0,0.75,z,1.2627844590024324,None,None,,,,,,,,,,,0,381,381,484,812.8618470410001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.8528014159965,812.8618470410001,813.5969182080007,813.5969182080007,813.6691338329983,813.6691338329983,814.1330972909927,z,1.2627844590024324,None,814.1332367499999,814.1332944579917,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,-15.0,,382,382,0,,,,,,,,,,c+0,negs,100,1.25,period,1.7447098330012523,None,None,,,,,,,,,,,0,382,382,392,814.1443077500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.1353464999993,814.1443077500007,815.3803954159957,815.3803954159957,815.4539839999925,815.4539839999925,815.8995944579947,period,1.7447098330012523,None,815.8996965830011,815.899738166001,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
