center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,0.0,,377,377,0,,,,,0,100,,,,,c+0,noss,0.5,z,0.9514407080132514,None,None,,,,,,,,,,,0,377,377,590,875.2979762919713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.289002000005,875.2979762919713,875.7885849589948,875.7885849589948,875.7885849589948,875.862514959008,875.862514959008,875.862514959008,876.2533975840197,z,0.9514407080132514,None,876.2535152499913,876.2535663339659,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,378,378,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.806033083004877,None,None,,,,,,,,,,,0,378,378,83,876.2645759169827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.255584708997,876.2645759169827,877.5050747090136,877.5050747090136,877.5050747090136,877.5791842499748,877.5791842499748,877.5791842499748,878.0816305420012,z,1.806033083004877,None,878.081783416972,878.0818410840002,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,379,379,0,,,,,100,0,,,,,c+0,poss,1.25,z,2.6748753749998286,None,None,,,,,,,,,,,0,379,379,80,878.0934346669819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0844616669929,878.0934346669819,879.3287562499754,879.3287562499754,879.3287562499754,879.401013249997,879.401013249997,879.401013249997,880.7712037499878,z,2.6748753749998286,None,880.7713462499669,880.7714024590096,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,-15.0,,380,380,0,,,,,100,0,,,,,c-4,negs,0.75,period,1.3683321659918875,None,None,,,,,,,,,,,0,380,380,349,880.7832575839711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.7751083750045,880.7832575839711,881.5227286249865,881.5227286249865,881.5227286249865,881.5962151249987,881.5962151249987,881.5962151249987,882.1650684589986,period,1.3683321659918875,None,882.1651960000163,882.1652488749824,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,-15.0,,381,381,0,,,,,100,0,,,,,c+2,negs,0.75,z,0.0798502080142498,None,None,,,,,,,,,,,0,381,381,480,882.1762601669761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.1673696250073,882.1762601669761,,,,,,,882.2650414169766,z,0.0798502080142498,None,882.2651426249649,882.2651877499884,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,382,382,0,,,,,0,100,,,,,c+4,noss,1.0,period,2.4309208749909885,None,None,,,,,,,,,,,0,382,382,699,882.276126666984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.2671411670162,882.276126666984,883.262191249989,883.262191249989,883.262191249989,883.3341402920196,883.3341402920196,883.3341402920196,884.7153600839665,period,2.4309208749909885,None,884.7155035419855,884.7155579999671,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
6,15.0,,383,383,0,,,,,100,0,,,,,c+6,poss,1.0,z,2.0410632920102216,None,None,,,,,,,,,,,0,383,383,193,884.7269497090019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.717855209019,884.7269497090019,885.7123771670158,885.7123771670158,885.7123771670158,885.7848691669642,885.7848691669642,885.7848691669642,886.7716498340014,z,2.0410632920102216,None,886.7717890000204,886.7718422500184,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,384,384,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.318573374999687,None,None,,,,,,,,,,,0,384,384,11,886.7823522919789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.774326624989,886.7823522919789,887.5216245839838,887.5216245839838,887.5216245839838,887.5959947920055,887.5959947920055,887.5959947920055,888.113664250006,z,1.318573374999687,None,888.1137646670104,888.113807125017,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,385,385,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.7252149159903638,None,None,,,,,,,,,,,0,385,385,37,888.121231416997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.1157874169876,888.121231416997,889.3557154589798,889.3557154589798,889.3557154589798,889.4296981249936,889.4296981249936,889.4296981249936,889.8491786670056,z,1.7252149159903638,None,889.849342499976,889.8493978750193,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,-15.0,,386,386,0,,,,,100,0,,,,,c+2,negs,1.25,period,2.032376832969021,None,None,,,,,,,,,,,0,386,386,500,889.8607479999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.851869584003,889.8607479999773,891.0958650839748,891.0958650839748,891.0958650839748,891.1685822919826,891.1685822919826,891.1685822919826,891.8983754999936,period,2.032376832969021,None,891.898502208991,891.8985559589928,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,0.0,,387,387,0,,,,,0,100,,,,,c-2,noss,1.25,z,1.8058467919472605,None,None,,,,,,,,,,,0,387,387,579,891.9098355000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.9010565839708,891.9098355000024,893.1459663750138,893.1459663750138,893.1459663750138,893.2181408749893,893.2181408749893,893.2181408749893,893.7201224589953,z,1.8058467919472605,None,893.7202205000212,893.7202595419949,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,388,388,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.7156922089634463,None,None,,,,,,,,,,,0,388,388,280,893.7311018750188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.7222307919874,893.7311018750188,894.7228551249718,894.7228551249718,894.7228551249718,894.7962574170087,894.7962574170087,894.7962574170087,895.4498656250071,z,1.7156922089634463,None,895.4500016249949,895.4500545000192,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,389,389,0,,,,,100,0,,,,,c+2,poss,1.25,z,2.351597957953345,None,None,,,,,,,,,,,0,389,389,123,895.4619085000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.4526820419705,895.4619085000013,896.6955367089831,896.6955367089831,896.6955367089831,896.76834900002,896.76834900002,896.76834900002,897.8162159589701,z,2.351597957953345,None,897.8163840419729,897.8164363749675,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,390,390,0,,,,,100,0,,,,,c+8,poss,1.0,period,2.028004332969431,None,None,,,,,,,,,,,0,390,390,240,897.8283777919714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.8191847089911,897.8283777919714,898.8129415839794,898.8129415839794,898.8129415839794,898.8849839589675,898.8849839589675,898.8849839589675,899.8662570840097,period,2.028004332969431,None,899.866406709014,899.8664600420161,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,391,391,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.2725593749783002,None,None,,,,,,,,,,,0,391,391,103,899.8782585000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.8691084170132,899.8782585000154,900.6128987919656,900.6128987919656,900.6128987919656,900.6854737919639,900.6854737919639,900.6854737919639,901.1547678749776,z,1.2725593749783002,None,901.1548933750018,901.1549455419881,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,392,392,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.1953103329869919,None,None,,,,,,,,,,,0,392,392,515,901.1661069999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.1573438749765,901.1661069999682,901.905415709014,901.905415709014,901.905415709014,901.9800787090207,901.9800787090207,901.9800787090207,902.3657052919734,z,1.1953103329869919,None,902.3658702499815,902.365927124978,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,393,393,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.2696417919942178,None,None,,,,,,,,,,,0,393,393,212,902.3773559170077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.3683956249733,902.3773559170077,902.8634238339728,902.8634238339728,902.8634238339728,902.9356714999885,902.9356714999885,902.9356714999885,903.6500967089669,period,1.2696417919942178,None,903.6502372919931,903.650295917003,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,394,394,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.886613667011261,None,None,,,,,,,,,,,0,394,394,321,903.6611479590065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.6526905840146,903.6611479590065,904.6463462919928,904.6463462919928,904.6463462919928,904.7194837919669,904.7194837919669,904.7194837919669,905.559948124981,z,1.886613667011261,None,905.5600649999687,905.5601070419652,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,395,395,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.7693544590147212,None,None,,,,,,,,,,,0,395,395,66,905.5663652499788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.5620072919992,905.5663652499788,906.5560143750045,906.5560143750045,906.5560143750045,906.6303602089756,906.6303602089756,906.6303602089756,907.3381816250039,z,1.7693544590147212,None,907.3382856670069,907.3383278339752,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,396,396,0,,,,,100,0,,,,,c+2,poss,1.25,z,2.2745932919788174,None,None,,,,,,,,,,,0,396,396,122,907.3492682499927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.3403248749673,907.3492682499927,908.5890574589721,908.5890574589721,908.5890574589721,908.6637622090057,908.6637622090057,908.6637622090057,909.6326304589747,z,2.2745932919788174,None,909.6327936250018,909.6328526249854,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,15.0,,397,397,0,,,,,100,0,,,,,c+2,poss,0.5,period,3.586592208012007,None,None,,,,,,,,,,,0,397,397,84,909.6449036250124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.6358734999667,909.6449036250124,910.1298975839745,910.1298975839745,910.1298975839745,910.2024976669927,910.2024976669927,910.2024976669927,913.2444366249838,period,3.586592208012007,None,913.2445366249885,913.2445781250135,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,-15.0,,398,398,0,,,,,100,0,,,,,c-2,negs,1.25,period,2.081103750038892,None,None,,,,,,,,,,,0,398,398,414,913.2517617919948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.2466766670113,913.2517617919948,914.4888130839681,914.4888130839681,914.4888130839681,914.5638150419691,914.5638150419691,914.5638150419691,915.3396217919653,period,2.081103750038892,None,915.3397749169962,915.3398380840081,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,399,399,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.6318582500098273,None,None,,,,,,,,,,,0,399,399,62,915.3509844589862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.3428982920013,915.3509844589862,916.0893381669885,916.0893381669885,916.0893381669885,916.1629567919881,916.1629567919881,916.1629567919881,916.9894977919757,z,1.6318582500098273,None,916.9896334999939,916.9896870839875,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,-15.0,,400,400,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.6746844579465687,None,None,,,,,,,,,,,0,400,400,401,917.0003377919784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.9919303340139,917.0003377919784,917.9896120419726,917.9896120419726,917.9896120419726,918.0630230840179,918.0630230840179,918.0630230840179,918.6821324590128,period,1.6746844579465687,None,918.682253166975,918.6823042919859,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,401,401,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.8832142080063932,None,None,,,,,,,,,,,0,401,401,704,918.6935368339764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.6847277919878,918.6935368339764,919.9302773340023,919.9302773340023,919.9302773340023,920.003038084018,920.003038084018,920.003038084018,920.5826940420084,period,1.8832142080063932,None,920.5827960419701,920.5828382089967,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,0.0,,402,402,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.2543980000191368,None,None,,,,,,,,,,,0,402,402,643,920.593559958972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5848419169779,920.593559958972,921.330222916964,921.330222916964,921.330222916964,921.4023691249895,921.4023691249895,921.4023691249895,921.8504915420199,period,1.2543980000191368,None,921.8506196669769,921.8506716249976,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,403,403,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8578778329538181,None,None,,,,,,,,,,,0,403,403,539,921.8620823749807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8530030419934,921.8620823749807,923.0969623340061,923.0969623340061,923.0969623340061,923.1695319999708,923.1695319999708,923.1695319999708,923.7330328749958,z,1.8578778329538181,None,923.733189624967,923.7332443339983,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,15.0,,404,404,0,,,,,100,0,,,,,c+4,poss,0.75,z,1.4839908750145696,None,None,,,,,,,,,,,0,404,404,146,923.744845749985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.7358696250012,923.744845749985,924.4804174589808,924.4804174589808,924.4804174589808,924.5525535839843,924.5525535839843,924.5525535839843,925.23318220902,z,1.4839908750145696,None,925.2333156670211,925.2333674589754,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,405,405,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.1207090410171077,None,None,,,,,,,,,,,0,405,405,681,925.2443647090113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.2353400000138,925.2443647090113,925.7307343750144,925.7307343750144,925.7307343750144,925.8024797919788,925.8024797919788,925.8024797919788,926.3682236250024,period,1.1207090410171077,None,926.3683859590092,926.3684457499767,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,-15.0,,406,406,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.8717687079915777,None,None,,,,,,,,,,,0,406,406,410,926.3802847089828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.371085833991,926.3802847089828,927.6138855000027,927.6138855000027,927.6138855000027,927.6860895419959,927.6860895419959,927.6860895419959,928.2560497919912,period,1.8717687079915777,None,928.2561796670198,928.2562327089836,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,0.0,,407,407,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.4978580830502324,None,None,,,,,,,,,,,0,407,407,657,928.2668483339949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.2585709170089,928.2668483339949,929.256930249976,929.256930249976,929.256930249976,929.3311204169877,929.3311204169877,929.3311204169877,929.7674058339908,period,1.4978580830502324,None,929.7675668749725,929.7676265839837,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,408,408,0,,,,,0,100,,,,,c-4,noss,1.25,z,3.5267721250420436,None,None,,,,,,,,,,,0,408,408,541,929.7796081249835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.7704302499769,929.7796081249835,931.0139053749735,931.0139053749735,931.0139053749735,931.0860908339964,931.0860908339964,931.0860908339964,933.3168243339751,z,3.5267721250420436,None,933.3169843750075,933.3170415839995,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,409,409,0,,,,,100,0,,,,,c-8,negs,1.0,period,1.7324539580149576,None,None,,,,,,,,,,,0,409,409,281,933.3290930420044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.3197506249999,933.3290930420044,934.3140226670075,934.3140226670075,934.3140226670075,934.3872189999674,934.3872189999674,934.3872189999674,935.0670568339992,period,1.7324539580149576,None,935.067227084015,935.0672865000088,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,410,410,0,,,,,0,100,,,,,c-4,noss,0.5,period,1.2206024170154706,None,None,,,,,,,,,,,0,410,410,511,935.0794150420115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.070163583965,935.0794150420115,935.5641942920047,935.5641942920047,935.5641942920047,935.6363873750088,935.6363873750088,935.6363873750088,936.3061597920023,period,1.2206024170154706,None,936.3062858339981,936.3063398340018,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,411,411,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.127620790968649,None,None,,,,,,,,,,,0,411,411,8,936.316759334004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.3084253339912,936.316759334004,936.8075235839933,936.8075235839933,936.8075235839933,936.8813297089655,936.8813297089655,936.8813297089655,937.4502006669645,z,1.127620790968649,None,937.4503267090186,937.4503782090032,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,0.0,,412,412,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.9877626659581438,None,None,,,,,,,,,,,0,412,412,540,937.4618002499919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.4528567920206,937.4618002499919,938.6975319589837,938.6975319589837,938.6975319589837,938.7696363750147,938.7696363750147,938.7696363750147,939.4566583749838,z,1.9877626659581438,None,939.4567922499846,939.4568449590006,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,0.0,,413,413,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.699074332951568,None,None,,,,,,,,,,,0,413,413,652,939.4673245419981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.4590941669885,939.4673245419981,940.4565381249995,940.4565381249995,940.4565381249995,940.5315539169824,940.5315539169824,940.5315539169824,941.1737699169898,period,1.699074332951568,None,941.173909458972,941.1739717089804,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,414,414,0,,,,,100,0,,,,,c-6,negs,1.25,z,2.2402201669756323,None,None,,,,,,,,,,,0,414,414,329,941.1841546249925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.1761703339871,941.1841546249925,942.423970917007,942.423970917007,942.423970917007,942.4982676249929,942.4982676249929,942.4982676249929,943.4343372089788,z,2.2402201669756323,None,943.4345161669771,943.4345766669721,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,415,415,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.7202462920104153,None,None,,,,,,,,,,,0,415,415,213,943.4466220000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.438023374998,943.4466220000177,943.9301899169805,943.9301899169805,943.9301899169805,944.0038519999944,944.0038519999944,944.0038519999944,945.1715938340058,period,1.7202462920104153,None,945.1716972920112,945.1717404170195,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
